id,action_id,action_type,cluster_name,agent_name,status,progress_percentage,steps,metadata,started_at,completed_at,created_at,updated_at
353,act-44c2d1af,rollback_deploy,prod-use2-eks,worker-prod-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""search-api-61d1d17-0014f"",""namespace"":""search"",""reason"":""healthy""}",2026-05-29 01:09:20,2026-05-29 01:28:20,2026-05-29 01:09:20,2026-06-23 12:00:00
354,act-9f3f84e3,drain_node,prod-usw2-eks,worker-prod-use2-eks-05,failed,75,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""indexer-6c1eb29-ca471"",""namespace"":""search"",""reason"":""healthy""}",2026-05-25 19:54:46,,2026-05-25 19:54:46,2026-06-23 12:00:00
355,act-e6e5df3d,restart_pod,prod-use2-eks,worker-prod-usw2-eks-04,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""metrics-server-e2e6924-29c37"",""namespace"":""kube-system"",""reason"":""network_latency""}",2026-05-26 14:29:58,,2026-05-26 14:29:58,2026-06-23 12:00:00
356,act-149cec64,drain_node,staging-use2-eks,cluster_manager-prod-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""recommendation-2071c72-c0b22"",""namespace"":""search"",""reason"":""healthy""}",2026-06-10 11:37:07,,2026-06-10 11:37:07,2026-06-23 12:00:00
357,act-2e4173c4,rollback_deploy,prod-use2-eks,cluster_manager-prod-use2-eks-00,running,43,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""inventory-svc-3e28589-98330"",""namespace"":""inventory"",""reason"":""healthy""}",2026-05-29 22:20:44,,2026-05-29 22:20:44,2026-06-23 12:00:00
358,act-a1932770,increase_memory_limit,prod-usw2-eks,worker-prod-use2-eks-05,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""session-store-28ebc77-cf7c8"",""namespace"":""identity"",""reason"":""disk_pressure""}",2026-05-31 14:49:19,2026-05-31 14:57:19,2026-05-31 14:49:19,2026-06-23 12:00:00
359,act-8a475e71,restart_pod,prod-usw2-eks,worker-prod-usw2-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""search-api-db28570-d359e"",""namespace"":""search"",""reason"":""healthy""}",2026-06-21 23:19:41,2026-06-21 23:30:41,2026-06-21 23:19:41,2026-06-23 12:00:00
360,act-c932c78c,increase_memory_limit,prod-use2-eks,strategist-prod-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""orders-api-bfb2f93-32ad3"",""namespace"":""orders"",""reason"":""memory_leak""}",2026-06-15 21:03:14,2026-06-15 21:18:14,2026-06-15 21:03:14,2026-06-23 12:00:00
361,act-037a424e,scale_deployment,prod-usw2-eks,worker-staging-use2-eks-03,failed,68,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-2e5d994-d724e"",""namespace"":""checkout"",""reason"":""healthy""}",2026-05-29 15:43:24,,2026-05-29 15:43:24,2026-06-23 12:00:00
362,act-e051e016,rollback_deploy,prod-use2-eks,worker-prod-use2-eks-01,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""indexer-b07f520-eaf04"",""namespace"":""search"",""reason"":""healthy""}",2026-06-05 22:39:32,,2026-06-05 22:39:32,2026-06-23 12:00:00
363,act-beaed900,increase_memory_limit,staging-use2-eks,cluster_manager-staging-use2-eks-01,running,67,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""inventory-svc-1d6f570-1b50d"",""namespace"":""inventory"",""reason"":""memory_leak""}",2026-06-11 09:25:28,,2026-06-11 09:25:28,2026-06-23 12:00:00
364,act-20fed63f,scale_deployment,prod-use2-eks,worker-staging-use2-eks-05,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""coredns-47d4438-c55d7"",""namespace"":""kube-system"",""reason"":""disk_pressure""}",2026-05-27 13:32:12,,2026-05-27 13:32:12,2026-06-23 12:00:00
365,act-70793e0e,restart_pod,prod-usw2-eks,worker-staging-use2-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""notifications-abd2926-3451e"",""namespace"":""notifications"",""reason"":""healthy""}",2026-05-24 19:04:58,2026-05-24 19:17:58,2026-05-24 19:04:58,2026-06-23 12:00:00
366,act-69d9d1b9,rollback_deploy,prod-usw2-eks,cluster_manager-dr-use1-eks-01,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""orders-api-21c5d48-15186"",""namespace"":""orders"",""reason"":""oom_crashloop""}",2026-05-25 05:48:24,,2026-05-25 05:48:24,2026-06-23 12:00:00
367,act-dd9bc3a0,increase_memory_limit,prod-use2-eks,worker-prod-usw2-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""ledger-svc-f4a6d64-16dde"",""namespace"":""ledger"",""reason"":""cpu_throttle""}",2026-05-30 02:06:56,2026-05-30 02:09:56,2026-05-30 02:06:56,2026-06-23 12:00:00
368,act-07a4a553,cordon_node,dr-use1-eks,worker-dr-use1-eks-05,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""notifications-b036879-82982"",""namespace"":""notifications"",""reason"":""oom_crashloop""}",2026-06-11 10:20:25,2026-06-11 10:21:25,2026-06-11 10:20:25,2026-06-23 12:00:00
369,act-e23fd623,drain_node,staging-use2-eks,worker-prod-use2-eks-02,failed,45,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-8ca0b98-505ff"",""namespace"":""search"",""reason"":""healthy""}",2026-05-28 10:03:07,,2026-05-28 10:03:07,2026-06-23 12:00:00
370,act-173af685,restart_pod,prod-usw2-eks,worker-staging-use2-eks-01,failed,75,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":false}]","{""pod"":""inventory-svc-bf8f159-02345"",""namespace"":""inventory"",""reason"":""oom_crashloop""}",2026-06-01 07:00:09,,2026-06-01 07:00:09,2026-06-23 12:00:00
371,act-8a38ef7a,rollback_deploy,prod-use2-eks,cluster_manager-prod-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""inventory-svc-df6d343-0a45b"",""namespace"":""inventory"",""reason"":""healthy""}",2026-05-26 08:05:31,,2026-05-26 08:05:31,2026-06-23 12:00:00
372,act-83c4a016,scale_deployment,dr-use1-eks,worker-prod-use2-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""checkout-web-6e9e217-a5c79"",""namespace"":""checkout"",""reason"":""memory_leak""}",2026-06-21 12:36:01,2026-06-21 12:55:01,2026-06-21 12:36:01,2026-06-23 12:00:00
373,act-58ebbf4f,increase_memory_limit,prod-usw2-eks,worker-prod-use2-eks-02,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""cart-svc-882ca58-64a75"",""namespace"":""checkout"",""reason"":""disk_pressure""}",2026-06-10 11:41:59,2026-06-10 11:58:59,2026-06-10 11:41:59,2026-06-23 12:00:00
374,act-68625b84,increase_memory_limit,prod-use2-eks,worker-dr-use1-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""config-svc-027a395-39a4d"",""namespace"":""platform"",""reason"":""cpu_throttle""}",2026-05-25 06:44:27,2026-05-25 06:45:27,2026-05-25 06:44:27,2026-06-23 12:00:00
375,act-fd2464c0,drain_node,prod-use2-eks,worker-prod-usw2-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""image-resizer-9994630-7c707"",""namespace"":""platform"",""reason"":""network_latency""}",2026-06-16 18:36:44,2026-06-16 18:53:44,2026-06-16 18:36:44,2026-06-23 12:00:00
376,act-ac3ee15d,rollback_deploy,prod-usw2-eks,worker-prod-use2-eks-00,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""session-store-28ebc77-cf7c8"",""namespace"":""identity"",""reason"":""disk_pressure""}",2026-06-07 20:00:27,2026-06-07 20:19:27,2026-06-07 20:00:27,2026-06-23 12:00:00
377,act-d9d9254e,scale_deployment,prod-usw2-eks,worker-dr-use1-eks-03,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""coredns-4a8b365-1d9fc"",""namespace"":""kube-system"",""reason"":""network_latency""}",2026-06-23 02:20:05,2026-06-23 02:21:05,2026-06-23 02:20:05,2026-06-23 12:00:00
378,act-0ed406a9,scale_deployment,prod-use2-eks,strategist-prod-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-027a395-39a4d"",""namespace"":""platform"",""reason"":""cpu_throttle""}",2026-06-15 03:07:48,,2026-06-15 03:07:48,2026-06-23 12:00:00
379,act-9e869fe9,restart_pod,prod-usw2-eks,cluster_manager-dr-use1-eks-01,running,61,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-15a6d76-12766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-11 08:56:51,,2026-06-11 08:56:51,2026-06-23 12:00:00
380,act-aec23453,increase_memory_limit,prod-usw2-eks,worker-dr-use1-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""payments-worker-1d1bf52-dff66"",""namespace"":""payments"",""reason"":""oom_crashloop""}",2026-06-02 15:22:31,2026-06-02 15:42:31,2026-06-02 15:22:31,2026-06-23 12:00:00
381,act-905664d1,restart_pod,prod-use2-eks,cluster_manager-staging-use2-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""session-store-4732511-0dba8"",""namespace"":""identity"",""reason"":""memory_leak""}",2026-06-06 03:57:07,2026-06-06 03:59:07,2026-06-06 03:57:07,2026-06-23 12:00:00
382,act-ca1f8a04,restart_pod,prod-usw2-eks,strategist-dr-use1-eks-00,running,12,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-worker-b4be648-d2dcb"",""namespace"":""payments"",""reason"":""healthy""}",2026-05-25 19:07:56,,2026-05-25 19:07:56,2026-06-23 12:00:00
383,act-1db4a7e3,increase_memory_limit,staging-use2-eks,worker-dr-use1-eks-05,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-api-dde4d16-a3d09"",""namespace"":""payments"",""reason"":""healthy""}",2026-05-25 01:16:39,,2026-05-25 01:16:39,2026-06-23 12:00:00
384,act-1961841c,drain_node,staging-use2-eks,cluster_manager-prod-use2-eks-00,running,40,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""auth-gateway-c975434-e6ef9"",""namespace"":""identity"",""reason"":""healthy""}",2026-06-13 04:37:43,,2026-06-13 04:37:43,2026-06-23 12:00:00
385,act-539ece6f,scale_deployment,prod-use2-eks,worker-prod-usw2-eks-01,failed,53,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""coredns-47d4438-c55d7"",""namespace"":""kube-system"",""reason"":""disk_pressure""}",2026-06-16 06:10:51,,2026-06-16 06:10:51,2026-06-23 12:00:00
386,act-ba907293,increase_memory_limit,prod-usw2-eks,strategist-staging-use2-eks-00,failed,35,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-worker-b4be648-d2dcb"",""namespace"":""payments"",""reason"":""healthy""}",2026-06-05 19:50:45,,2026-06-05 19:50:45,2026-06-23 12:00:00
387,act-cc13d09d,cordon_node,prod-usw2-eks,worker-dr-use1-eks-02,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""config-svc-d193d56-68bd9"",""namespace"":""platform"",""reason"":""healthy""}",2026-06-05 12:22:08,,2026-06-05 12:22:08,2026-06-23 12:00:00
388,act-106eb312,restart_pod,prod-use2-eks,cluster_manager-prod-use2-eks-01,running,45,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""ledger-svc-f4a6d64-16dde"",""namespace"":""ledger"",""reason"":""cpu_throttle""}",2026-06-14 17:53:10,,2026-06-14 17:53:10,2026-06-23 12:00:00
389,act-6f5b1d53,scale_deployment,dr-use1-eks,worker-prod-usw2-eks-05,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""inventory-svc-4ccbe67-9cbde"",""namespace"":""inventory"",""reason"":""healthy""}",2026-05-25 19:24:47,2026-05-25 19:34:47,2026-05-25 19:24:47,2026-06-23 12:00:00
390,act-b879de35,restart_pod,prod-usw2-eks,cluster_manager-staging-use2-eks-01,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""orders-worker-8482791-f2d9f"",""namespace"":""orders"",""reason"":""disk_pressure""}",2026-05-24 19:10:21,2026-05-24 19:12:21,2026-05-24 19:10:21,2026-06-23 12:00:00
391,act-446953d9,rollback_deploy,prod-usw2-eks,worker-staging-use2-eks-02,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-a47d446-4ffe2"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-19 04:19:14,,2026-06-19 04:19:14,2026-06-23 12:00:00
392,act-b897e62e,restart_pod,prod-usw2-eks,worker-staging-use2-eks-02,running,21,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""checkout-web-2e5d994-d724e"",""namespace"":""checkout"",""reason"":""healthy""}",2026-05-31 00:15:20,,2026-05-31 00:15:20,2026-06-23 12:00:00
393,act-518b7589,scale_deployment,prod-usw2-eks,cluster_manager-staging-use2-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""recommendation-87e3198-026ea"",""namespace"":""search"",""reason"":""healthy""}",2026-06-02 10:50:52,,2026-06-02 10:50:52,2026-06-23 12:00:00
394,act-b4b9d949,cordon_node,prod-usw2-eks,worker-prod-usw2-eks-04,completed,100,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":true},{""step"":""verify"",""done"":true}]","{""pod"":""indexer-b957537-8aa20"",""namespace"":""search"",""reason"":""healthy""}",2026-06-09 08:59:07,2026-06-09 09:11:07,2026-06-09 08:59:07,2026-06-23 12:00:00
395,act-cb9fbfb4,cordon_node,staging-use2-eks,worker-dr-use1-eks-01,running,34,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""payments-api-dde4d16-a3d09"",""namespace"":""payments"",""reason"":""healthy""}",2026-06-13 22:00:09,,2026-06-13 22:00:09,2026-06-23 12:00:00
396,act-8ea421ae,cordon_node,prod-usw2-eks,cluster_manager-dr-use1-eks-01,running,64,"[{""step"":""plan"",""done"":true},{""step"":""validate"",""done"":true},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-15a6d76-12766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-05-27 09:45:37,,2026-05-27 09:45:37,2026-06-23 12:00:00
397,act-1a03bc88,restart_pod,prod-use2-eks,cluster_manager-dr-use1-eks-00,pending,0,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""indexer-4680271-0a829"",""namespace"":""search"",""reason"":""healthy""}",2026-06-13 11:41:12,,2026-06-13 11:41:12,2026-06-23 12:00:00
398,act-62908056,scale_deployment,prod-usw2-eks,cluster_manager-staging-use2-eks-01,failed,13,"[{""step"":""plan"",""done"":false},{""step"":""validate"",""done"":false},{""step"":""execute"",""done"":false},{""step"":""verify"",""done"":false}]","{""pod"":""search-api-15a6d76-12766"",""namespace"":""search"",""reason"":""disk_pressure""}",2026-06-12 06:33:30,,2026-06-12 06:33:30,2026-06-23 12:00:00
