edge_id,dag_id,from_node_id,to_node_id,edge_type,condition_expression,condition_met,created_at,activated_at,data_transferred,transfer_size_bytes,metadata
edge-0301c166-523,dag-66a971ce-f5a,node-0d4f63fd-afb,node-50bb5e2f-485,DATA_FLOW,sop_matched,true,2026-06-08 17:07:11,2026-06-08 17:07:11,"{""bytes"":3154}",3348,"{""hop"":7}"
edge-4514f121-d2e,dag-f78832d2-553,node-96059d25-909,node-61361e7c-21a,DATA_FLOW,,false,2026-06-07 08:27:24,2026-06-07 08:27:24,"{""bytes"":4580}",3721,"{""hop"":0}"
edge-2788c76f-cec,dag-f78832d2-553,node-61361e7c-21a,node-85e142b1-5af,CONTROL,sop_matched,false,2026-06-20 02:54:07,2026-06-20 02:54:07,"{""bytes"":3455}",4647,"{""hop"":1}"
edge-56c14421-381,dag-f78832d2-553,node-85e142b1-5af,node-78afdfa7-4ba,CONDITIONAL,sop_matched,true,2026-06-12 07:46:33,2026-06-12 07:46:33,"{""bytes"":3551}",4719,"{""hop"":2}"
edge-bffed244-8db,dag-dac854ed-c0e,node-9399f90d-175,node-84e14c46-552,CONTROL,,true,2026-05-29 17:52:55,2026-05-29 17:52:55,"{""bytes"":1830}",2565,"{""hop"":0}"
edge-a6e00dad-aa1,dag-dac854ed-c0e,node-84e14c46-552,node-175cb3dc-d56,DATA_FLOW,action_required==true,true,2026-06-21 05:38:06,2026-06-21 05:38:06,"{""bytes"":376}",240,"{""hop"":1}"
edge-79db14f7-016,dag-dac854ed-c0e,node-175cb3dc-d56,node-13b865fc-3be,CONDITIONAL,,true,2026-06-04 21:13:44,2026-06-04 21:13:44,"{""bytes"":2478}",3851,"{""hop"":2}"
edge-4d9c56a6-0aa,dag-dac854ed-c0e,node-13b865fc-3be,node-68779320-59a,CONTROL,action_required==true,true,2026-06-01 14:43:40,2026-06-01 14:43:40,"{""bytes"":1503}",748,"{""hop"":3}"
edge-41bcc305-52e,dag-dac854ed-c0e,node-68779320-59a,node-cdf26ab4-70c,CONTROL,action_required==true,true,2026-06-23 11:44:23,2026-06-23 11:44:23,"{""bytes"":1570}",1633,"{""hop"":4}"
edge-44b5c6be-d77,dag-dac854ed-c0e,node-cdf26ab4-70c,node-7daf22a9-cea,DATA_FLOW,sop_matched,false,2026-06-09 01:53:50,2026-06-09 01:53:50,"{""bytes"":3366}",2206,"{""hop"":5}"
edge-98ac533e-048,dag-dac854ed-c0e,node-7daf22a9-cea,node-54724f97-3d1,CONTROL,risk>0.65,true,2026-05-30 15:18:31,2026-05-30 15:18:31,"{""bytes"":4546}",3344,"{""hop"":6}"
edge-df7ef98b-7d0,dag-da921728-678,node-c9ed0d45-e70,node-14d4fede-76e,DATA_FLOW,,true,2026-06-10 03:02:11,2026-06-10 03:02:11,"{""bytes"":1713}",4918,"{""hop"":0}"
edge-65767270-05b,dag-da921728-678,node-14d4fede-76e,node-7a824aea-37d,DATA_FLOW,action_required==true,true,2026-05-25 02:29:41,2026-05-25 02:29:41,"{""bytes"":4271}",50,"{""hop"":1}"
edge-1d312248-041,dag-da921728-678,node-7a824aea-37d,node-f7d333dc-e56,DATA_FLOW,action_required==true,true,2026-06-11 22:34:47,2026-06-11 22:34:47,"{""bytes"":381}",3378,"{""hop"":2}"
edge-8a56c611-0fe,dag-da921728-678,node-f7d333dc-e56,node-de4c28a3-57a,CONDITIONAL,risk>0.65,true,2026-06-06 20:02:02,2026-06-06 20:02:02,"{""bytes"":1324}",2361,"{""hop"":3}"
edge-dce59b09-d6c,dag-da921728-678,node-de4c28a3-57a,node-bf441fc4-7bf,CONDITIONAL,action_required==true,true,2026-06-08 11:22:45,2026-06-08 11:22:45,"{""bytes"":2873}",728,"{""hop"":4}"
edge-6ffd79a9-4ea,dag-da921728-678,node-bf441fc4-7bf,node-a72aab8d-f60,DATA_FLOW,action_required==true,true,2026-06-05 09:22:30,2026-06-05 09:22:30,"{""bytes"":3156}",152,"{""hop"":5}"
edge-88ad8860-818,dag-da921728-678,node-a72aab8d-f60,node-5286774c-ad0,CONTROL,sop_matched,true,2026-06-03 14:38:34,2026-06-03 14:38:34,"{""bytes"":252}",719,"{""hop"":6}"
edge-fc711d9a-b1e,dag-da921728-678,node-5286774c-ad0,node-083e7a8a-b80,CONDITIONAL,action_required==true,true,2026-05-31 15:25:18,2026-05-31 15:25:18,"{""bytes"":1394}",4633,"{""hop"":7}"
edge-e3717b3c-bdb,dag-3fa6b459-06e,node-198cd8c2-12f,node-52e7b321-d73,CONTROL,,true,2026-06-08 18:41:56,2026-06-08 18:41:56,"{""bytes"":2490}",4710,"{""hop"":0}"
edge-282fecc3-074,dag-3fa6b459-06e,node-52e7b321-d73,node-cd73be29-5e1,CONDITIONAL,sop_matched,true,2026-06-04 15:17:11,2026-06-04 15:17:11,"{""bytes"":3223}",317,"{""hop"":1}"
edge-22e0425e-85f,dag-080a1a4e-370,node-be6a4547-826,node-f373140c-390,DATA_FLOW,risk>0.65,true,2026-06-09 16:57:21,2026-06-09 16:57:21,"{""bytes"":389}",4464,"{""hop"":0}"
edge-a2da1ae2-823,dag-080a1a4e-370,node-f373140c-390,node-dd0d055d-305,CONTROL,sop_matched,false,2026-06-03 13:06:10,2026-06-03 13:06:10,"{""bytes"":3465}",1960,"{""hop"":1}"
edge-e39c0f8d-040,dag-080a1a4e-370,node-dd0d055d-305,node-ae44b860-4f0,DATA_FLOW,sop_matched,true,2026-06-09 04:41:30,2026-06-09 04:41:30,"{""bytes"":4317}",4867,"{""hop"":2}"
edge-45875c95-30f,dag-8ff676d1-ad6,node-71cbfbbf-c03,node-b65b1b07-de3,CONDITIONAL,risk>0.65,true,2026-06-23 01:46:18,2026-06-23 01:46:18,"{""bytes"":2224}",2842,"{""hop"":0}"
edge-6cc112a0-f9a,dag-8ff676d1-ad6,node-b65b1b07-de3,node-31739227-d32,DATA_FLOW,action_required==true,true,2026-05-24 14:00:25,2026-05-24 14:00:25,"{""bytes"":2603}",843,"{""hop"":1}"
edge-db556ee6-7e5,dag-7199b206-7c8,node-93f41ec8-987,node-86e5771f-a25,DATA_FLOW,,true,2026-06-19 04:11:30,2026-06-19 04:11:30,"{""bytes"":1875}",2282,"{""hop"":0}"
edge-c8ff9cca-880,dag-7199b206-7c8,node-86e5771f-a25,node-47510a9f-484,DATA_FLOW,sop_matched,true,2026-05-28 09:48:51,2026-05-28 09:48:51,"{""bytes"":3753}",4054,"{""hop"":1}"
edge-b864dbf7-d47,dag-7199b206-7c8,node-47510a9f-484,node-761d10d2-42e,CONDITIONAL,,true,2026-05-25 13:47:03,2026-05-25 13:47:03,"{""bytes"":422}",1673,"{""hop"":2}"
edge-7ede42ea-ada,dag-7199b206-7c8,node-761d10d2-42e,node-0de4aa4a-423,DATA_FLOW,risk>0.65,true,2026-05-29 23:37:47,2026-05-29 23:37:47,"{""bytes"":2057}",3815,"{""hop"":3}"
edge-27f7a7b0-b95,dag-ecde4cce-c28,node-df709c94-13b,node-cb4dcdfa-e84,DATA_FLOW,risk>0.65,true,2026-05-24 13:43:31,2026-05-24 13:43:31,"{""bytes"":1039}",2225,"{""hop"":0}"
edge-e6dd12e4-f15,dag-ecde4cce-c28,node-cb4dcdfa-e84,node-40f322b1-bd1,DATA_FLOW,,true,2026-06-13 20:16:23,2026-06-13 20:16:23,"{""bytes"":3932}",1512,"{""hop"":1}"
edge-2ab9f94f-fac,dag-ecde4cce-c28,node-40f322b1-bd1,node-0dcd097d-2e3,CONDITIONAL,action_required==true,true,2026-06-10 20:34:00,2026-06-10 20:34:00,"{""bytes"":4692}",2080,"{""hop"":2}"
edge-7aea3a30-216,dag-ecde4cce-c28,node-0dcd097d-2e3,node-c03af52e-be0,DATA_FLOW,risk>0.65,true,2026-05-24 13:17:32,2026-05-24 13:17:32,"{""bytes"":3755}",3182,"{""hop"":3}"
edge-0e155fd1-97a,dag-ecde4cce-c28,node-c03af52e-be0,node-39c44302-699,CONTROL,risk>0.65,true,2026-06-17 17:06:49,2026-06-17 17:06:49,"{""bytes"":3601}",920,"{""hop"":4}"
edge-981b974f-f08,dag-ecde4cce-c28,node-39c44302-699,node-e708221a-107,CONDITIONAL,,true,2026-06-11 01:21:49,2026-06-11 01:21:49,"{""bytes"":873}",4064,"{""hop"":5}"
edge-796ed477-755,dag-ecde4cce-c28,node-e708221a-107,node-b56d955c-0b4,DATA_FLOW,risk>0.65,true,2026-06-17 21:00:41,2026-06-17 21:00:41,"{""bytes"":257}",3788,"{""hop"":6}"
edge-5a09110f-d0b,dag-2f53d5a1-296,node-e5472f91-b4c,node-edc78d1d-a52,CONTROL,,true,2026-06-22 21:19:07,2026-06-22 21:19:07,"{""bytes"":3376}",3904,"{""hop"":0}"
edge-4e6793c0-3d2,dag-2f53d5a1-296,node-edc78d1d-a52,node-d9f3ecb5-696,CONTROL,,true,2026-06-14 12:52:42,2026-06-14 12:52:43,"{""bytes"":3251}",1406,"{""hop"":1}"
edge-cc81736f-006,dag-2f53d5a1-296,node-d9f3ecb5-696,node-ada7d152-0a1,DATA_FLOW,risk>0.65,true,2026-05-27 05:26:14,2026-05-27 05:26:14,"{""bytes"":3406}",1973,"{""hop"":2}"
edge-cf7f99cf-11d,dag-2f53d5a1-296,node-ada7d152-0a1,node-90b5091e-e30,DATA_FLOW,,true,2026-06-14 18:08:13,2026-06-14 18:08:13,"{""bytes"":1876}",4699,"{""hop"":3}"
edge-29e0b0d1-e41,dag-2f53d5a1-296,node-90b5091e-e30,node-1d4704d6-942,DATA_FLOW,action_required==true,true,2026-06-07 08:38:17,2026-06-07 08:38:17,"{""bytes"":2724}",88,"{""hop"":4}"
edge-18e366cc-e14,dag-2f53d5a1-296,node-1d4704d6-942,node-118cad4c-9a6,CONTROL,risk>0.65,true,2026-05-30 00:43:31,2026-05-30 00:43:31,"{""bytes"":3729}",1889,"{""hop"":5}"
edge-226bfbb6-114,dag-2f53d5a1-296,node-118cad4c-9a6,node-1c89fdce-329,DATA_FLOW,,true,2026-05-26 08:24:28,2026-05-26 08:24:28,"{""bytes"":166}",1208,"{""hop"":6}"
edge-eae0cf8d-22b,dag-2f53d5a1-296,node-1c89fdce-329,node-ae247404-e65,DATA_FLOW,action_required==true,true,2026-06-07 10:56:45,2026-06-07 10:56:45,"{""bytes"":74}",1522,"{""hop"":7}"
edge-2018a467-33d,dag-5e825250-210,node-e1775ae7-fa4,node-1466562e-a4e,DATA_FLOW,sop_matched,true,2026-06-05 00:24:46,2026-06-05 00:24:46,"{""bytes"":3677}",242,"{""hop"":0}"
edge-20b866a2-500,dag-5e825250-210,node-1466562e-a4e,node-e6b3c06a-a40,DATA_FLOW,risk>0.65,true,2026-06-18 10:05:10,2026-06-18 10:05:10,"{""bytes"":3521}",4017,"{""hop"":1}"
edge-b0e072b1-b3d,dag-5e825250-210,node-e6b3c06a-a40,node-83b3978e-bcd,DATA_FLOW,action_required==true,true,2026-06-21 23:46:41,2026-06-21 23:46:41,"{""bytes"":1095}",157,"{""hop"":2}"
edge-9a4ed4f5-e79,dag-5e825250-210,node-83b3978e-bcd,node-66a35372-476,DATA_FLOW,risk>0.65,true,2026-06-02 05:52:03,2026-06-02 05:52:03,"{""bytes"":3990}",2117,"{""hop"":3}"
edge-0b4f57f8-657,dag-5e825250-210,node-66a35372-476,node-85e0ae9d-090,DATA_FLOW,,true,2026-06-23 06:08:49,2026-06-23 06:08:49,"{""bytes"":2024}",486,"{""hop"":4}"
edge-1408a40e-907,dag-1e365b97-fb4,node-921054fd-f16,node-6d11ab8c-700,CONTROL,sop_matched,true,2026-06-12 19:30:02,2026-06-12 19:30:02,"{""bytes"":2498}",2085,"{""hop"":0}"
edge-16d6470e-867,dag-1e365b97-fb4,node-6d11ab8c-700,node-cf49661b-398,CONTROL,sop_matched,true,2026-05-30 06:54:52,2026-05-30 06:54:52,"{""bytes"":2622}",2420,"{""hop"":1}"
edge-8cc53613-011,dag-1e365b97-fb4,node-cf49661b-398,node-d05f21e2-40f,DATA_FLOW,action_required==true,true,2026-06-10 10:00:27,2026-06-10 10:00:27,"{""bytes"":2390}",4480,"{""hop"":2}"
edge-9278472c-22b,dag-1e365b97-fb4,node-d05f21e2-40f,node-31b91f08-77d,DATA_FLOW,,true,2026-06-12 09:35:58,2026-06-12 09:35:58,"{""bytes"":1973}",2242,"{""hop"":3}"
edge-729009e8-2a4,dag-21b4580d-58a,node-15423c58-118,node-06ec23db-1e7,CONTROL,action_required==true,true,2026-05-31 05:28:59,2026-05-31 05:28:59,"{""bytes"":272}",1462,"{""hop"":0}"
edge-a4b89b7f-27e,dag-21b4580d-58a,node-06ec23db-1e7,node-79523c24-197,CONDITIONAL,,true,2026-05-25 13:46:42,2026-05-25 13:46:42,"{""bytes"":4590}",1241,"{""hop"":1}"
edge-c35cf710-756,dag-21b4580d-58a,node-79523c24-197,node-23b96d00-7e4,CONDITIONAL,sop_matched,true,2026-06-06 03:52:42,2026-06-06 03:52:42,"{""bytes"":115}",3939,"{""hop"":2}"
edge-7897a6d5-363,dag-21b4580d-58a,node-23b96d00-7e4,node-778a10a9-3b0,DATA_FLOW,,true,2026-06-06 18:06:25,2026-06-06 18:06:25,"{""bytes"":1304}",2324,"{""hop"":3}"
edge-7d856a29-64c,dag-21b4580d-58a,node-778a10a9-3b0,node-f0f256d5-03d,CONTROL,,false,2026-06-16 06:59:22,2026-06-16 06:59:22,"{""bytes"":1711}",105,"{""hop"":4}"
edge-be6ffaff-a64,dag-21b4580d-58a,node-f0f256d5-03d,node-3556a0b3-6df,DATA_FLOW,sop_matched,true,2026-06-08 10:01:31,2026-06-08 10:01:31,"{""bytes"":2735}",2978,"{""hop"":5}"
edge-479224e0-eba,dag-21b4580d-58a,node-3556a0b3-6df,node-ae53ab1e-823,CONTROL,,true,2026-05-30 03:02:06,2026-05-30 03:02:06,"{""bytes"":590}",2961,"{""hop"":6}"
edge-688a6872-d0f,dag-21b4580d-58a,node-ae53ab1e-823,node-3d8193e5-0fd,CONDITIONAL,,true,2026-06-14 00:17:11,2026-06-14 00:17:11,"{""bytes"":4721}",4968,"{""hop"":7}"
edge-1114cf2a-8e6,dag-69922f35-e41,node-b967ee94-299,node-e3e2e764-901,CONDITIONAL,risk>0.65,true,2026-06-08 04:40:15,2026-06-08 04:40:15,"{""bytes"":2137}",4637,"{""hop"":0}"
edge-dc87d588-29c,dag-69922f35-e41,node-e3e2e764-901,node-1a74319b-f2b,DATA_FLOW,,true,2026-05-26 13:54:26,2026-05-26 13:54:26,"{""bytes"":1529}",4552,"{""hop"":1}"
edge-283f8a6c-b1c,dag-69922f35-e41,node-1a74319b-f2b,node-0f259811-4de,DATA_FLOW,sop_matched,true,2026-06-17 05:47:48,2026-06-17 05:47:48,"{""bytes"":4531}",2167,"{""hop"":2}"
edge-d479d858-643,dag-5e418be6-da2,node-8228952f-063,node-0114e263-ce3,CONDITIONAL,risk>0.65,true,2026-06-17 09:20:58,2026-06-17 09:20:58,"{""bytes"":2048}",1168,"{""hop"":0}"
edge-e3e9a081-df6,dag-5e418be6-da2,node-0114e263-ce3,node-2ebfae57-956,CONTROL,action_required==true,true,2026-06-06 22:05:32,2026-06-06 22:05:32,"{""bytes"":2912}",1325,"{""hop"":1}"
edge-46a5d2f6-b95,dag-71b68db5-52c,node-3daac3b0-af0,node-a17a2522-5e4,DATA_FLOW,risk>0.65,false,2026-06-04 01:33:44,2026-06-04 01:33:44,"{""bytes"":3358}",4585,"{""hop"":0}"
edge-6f5c4923-ca1,dag-71b68db5-52c,node-a17a2522-5e4,node-b5655a67-581,CONTROL,action_required==true,true,2026-06-21 04:47:20,2026-06-21 04:47:20,"{""bytes"":3307}",2490,"{""hop"":1}"
edge-94e4fd10-3ab,dag-71b68db5-52c,node-b5655a67-581,node-a862adaf-7ce,CONTROL,risk>0.65,true,2026-05-30 08:43:06,2026-05-30 08:43:06,"{""bytes"":3115}",1444,"{""hop"":2}"
edge-2a6a5860-0b0,dag-71b68db5-52c,node-a862adaf-7ce,node-6daa2d7f-182,DATA_FLOW,risk>0.65,true,2026-06-21 07:50:33,2026-06-21 07:50:33,"{""bytes"":1508}",2051,"{""hop"":3}"
edge-3d4a9903-1e1,dag-71b68db5-52c,node-6daa2d7f-182,node-3d58a8f8-095,DATA_FLOW,action_required==true,true,2026-05-30 18:33:40,2026-05-30 18:33:40,"{""bytes"":455}",161,"{""hop"":4}"
edge-75138060-e29,dag-71b68db5-52c,node-3d58a8f8-095,node-6157d8e6-60b,CONDITIONAL,sop_matched,true,2026-06-03 00:34:10,2026-06-03 00:34:10,"{""bytes"":566}",367,"{""hop"":5}"
edge-da555076-def,dag-067584ff-471,node-18284e8e-cfc,node-7cfb650d-87a,DATA_FLOW,,true,2026-05-27 09:08:46,2026-05-27 09:08:46,"{""bytes"":831}",3452,"{""hop"":0}"
edge-6ae27044-089,dag-067584ff-471,node-7cfb650d-87a,node-f04e71ab-9fe,CONTROL,sop_matched,true,2026-06-05 22:13:09,2026-06-05 22:13:09,"{""bytes"":385}",3704,"{""hop"":1}"
edge-e59a9905-453,dag-067584ff-471,node-f04e71ab-9fe,node-59343356-b22,DATA_FLOW,sop_matched,false,2026-06-09 09:22:00,2026-06-09 09:22:00,"{""bytes"":63}",509,"{""hop"":2}"
edge-576f1f88-a43,dag-067584ff-471,node-59343356-b22,node-b69ca404-46d,DATA_FLOW,risk>0.65,true,2026-06-19 17:54:29,2026-06-19 17:54:29,"{""bytes"":1611}",1477,"{""hop"":3}"
edge-c9cb887d-70e,dag-a26dd249-963,node-8bef55a6-873,node-8b2d1ede-389,CONTROL,,true,2026-06-13 11:24:34,2026-06-13 11:24:34,"{""bytes"":2244}",765,"{""hop"":0}"
edge-50310a12-a32,dag-a26dd249-963,node-8b2d1ede-389,node-a911a661-393,DATA_FLOW,risk>0.65,true,2026-05-29 17:31:57,2026-05-29 17:31:57,"{""bytes"":377}",1498,"{""hop"":1}"
edge-8a4ddfa1-0fc,dag-a26dd249-963,node-a911a661-393,node-0f656420-916,DATA_FLOW,sop_matched,true,2026-06-20 10:41:41,2026-06-20 10:41:41,"{""bytes"":2019}",3045,"{""hop"":2}"
edge-4d9450f0-d13,dag-a26dd249-963,node-0f656420-916,node-b577afd1-1de,DATA_FLOW,sop_matched,true,2026-06-17 03:20:44,2026-06-17 03:20:44,"{""bytes"":2219}",4821,"{""hop"":3}"
edge-a05ac836-5c5,dag-bb454f7b-fdc,node-d6010f5e-3e3,node-07fdc737-f2a,CONDITIONAL,,true,2026-05-29 15:20:08,2026-05-29 15:20:08,"{""bytes"":4502}",2840,"{""hop"":0}"
edge-c9c2f132-9c5,dag-bb454f7b-fdc,node-07fdc737-f2a,node-599c0539-e02,CONTROL,action_required==true,true,2026-06-07 02:17:52,2026-06-07 02:17:52,"{""bytes"":2461}",1811,"{""hop"":1}"
edge-35202218-453,dag-70a4d6f5-9f7,node-082fd72e-d3a,node-d5e78346-ebe,CONDITIONAL,risk>0.65,true,2026-06-12 19:32:44,2026-06-12 19:32:44,"{""bytes"":1698}",1591,"{""hop"":0}"
edge-e3374006-d42,dag-70a4d6f5-9f7,node-d5e78346-ebe,node-fbd62604-4b3,DATA_FLOW,risk>0.65,true,2026-06-11 08:24:46,2026-06-11 08:24:46,"{""bytes"":4730}",748,"{""hop"":1}"
edge-bb5a2cbd-30b,dag-70a4d6f5-9f7,node-fbd62604-4b3,node-76c6f3d6-0a4,DATA_FLOW,risk>0.65,false,2026-05-26 03:20:55,2026-05-26 03:20:55,"{""bytes"":3546}",807,"{""hop"":2}"
edge-e854d976-299,dag-70a4d6f5-9f7,node-76c6f3d6-0a4,node-76dd9dc0-5e7,CONTROL,action_required==true,true,2026-06-03 01:54:52,2026-06-03 01:54:52,"{""bytes"":2837}",4550,"{""hop"":3}"
edge-a570ed01-dfd,dag-70a4d6f5-9f7,node-76dd9dc0-5e7,node-cfc8062b-ae2,DATA_FLOW,action_required==true,true,2026-06-20 11:23:23,2026-06-20 11:23:23,"{""bytes"":2203}",3614,"{""hop"":4}"
edge-46b8a81f-a6d,dag-70a4d6f5-9f7,node-cfc8062b-ae2,node-17398da2-102,CONDITIONAL,action_required==true,true,2026-06-14 17:43:43,2026-06-14 17:43:43,"{""bytes"":4625}",2950,"{""hop"":5}"
edge-5616c441-c98,dag-70a4d6f5-9f7,node-17398da2-102,node-d739ff23-504,DATA_FLOW,action_required==true,true,2026-06-12 15:49:48,2026-06-12 15:49:48,"{""bytes"":129}",3465,"{""hop"":6}"
edge-48ad8820-c25,dag-dcd71515-873,node-a341e0f9-5e6,node-422a3c4a-4a5,CONDITIONAL,action_required==true,true,2026-06-03 14:13:41,2026-06-03 14:13:41,"{""bytes"":2759}",666,"{""hop"":0}"
edge-9f4c1469-31f,dag-dcd71515-873,node-422a3c4a-4a5,node-6f97e7df-462,DATA_FLOW,action_required==true,true,2026-06-05 20:36:14,2026-06-05 20:36:14,"{""bytes"":646}",124,"{""hop"":1}"
edge-6da5f33a-3ce,dag-dcd71515-873,node-6f97e7df-462,node-a229bdae-348,CONDITIONAL,sop_matched,true,2026-06-03 04:25:29,2026-06-03 04:25:29,"{""bytes"":1999}",2307,"{""hop"":2}"
edge-7eb4bdca-574,dag-dba17657-109,node-9c3de1e0-3ae,node-097a89e4-89c,DATA_FLOW,sop_matched,true,2026-06-09 07:47:35,2026-06-09 07:47:35,"{""bytes"":4267}",4225,"{""hop"":0}"
edge-b77e3fc2-49c,dag-dba17657-109,node-097a89e4-89c,node-be6ce629-097,DATA_FLOW,risk>0.65,true,2026-06-02 19:47:13,2026-06-02 19:47:13,"{""bytes"":4213}",2941,"{""hop"":1}"
edge-eb3d98b1-177,dag-4e1ac613-a8f,node-8dfad9ea-d3e,node-6d885e9f-019,CONTROL,sop_matched,true,2026-06-03 00:31:51,2026-06-03 00:31:51,"{""bytes"":601}",3693,"{""hop"":0}"
edge-2f37b416-7be,dag-4e1ac613-a8f,node-6d885e9f-019,node-030f2a5c-060,DATA_FLOW,risk>0.65,true,2026-06-12 06:23:12,2026-06-12 06:23:12,"{""bytes"":4494}",2226,"{""hop"":1}"
edge-0ed4369f-342,dag-2d568083-878,node-524ba39b-772,node-53b8ee26-bca,CONDITIONAL,action_required==true,true,2026-06-21 16:17:44,2026-06-21 16:17:44,"{""bytes"":2185}",174,"{""hop"":0}"
edge-bde45f1e-84f,dag-2d568083-878,node-53b8ee26-bca,node-b1ce6b2b-10b,DATA_FLOW,sop_matched,true,2026-06-13 22:20:28,2026-06-13 22:20:28,"{""bytes"":4166}",842,"{""hop"":1}"
edge-612f380f-569,dag-2d568083-878,node-b1ce6b2b-10b,node-0c7ca7f4-a29,CONDITIONAL,sop_matched,false,2026-06-03 19:35:38,2026-06-03 19:35:38,"{""bytes"":4210}",1071,"{""hop"":2}"
edge-a1c142f8-8cd,dag-2d568083-878,node-0c7ca7f4-a29,node-5a6a3f4c-bea,DATA_FLOW,risk>0.65,true,2026-06-06 23:45:41,2026-06-06 23:45:41,"{""bytes"":4892}",2821,"{""hop"":3}"
edge-11306ad0-cdd,dag-030bab39-372,node-b06e3ead-fba,node-19b219d5-bbb,CONDITIONAL,sop_matched,true,2026-06-17 13:14:34,2026-06-17 13:14:34,"{""bytes"":1236}",3932,"{""hop"":0}"
edge-0fe30e6d-ee5,dag-030bab39-372,node-19b219d5-bbb,node-9605ac03-fc3,CONTROL,risk>0.65,true,2026-06-05 15:28:48,2026-06-05 15:28:48,"{""bytes"":4101}",473,"{""hop"":1}"
edge-e94f54f6-659,dag-2d2aafe1-db7,node-864513ec-f02,node-d9bc7771-f00,CONTROL,risk>0.65,true,2026-05-26 17:48:37,2026-05-26 17:48:37,"{""bytes"":1875}",4342,"{""hop"":0}"
edge-6e27bb2b-bb8,dag-2d2aafe1-db7,node-d9bc7771-f00,node-fd6c1ba8-e16,DATA_FLOW,,true,2026-06-15 20:17:33,2026-06-15 20:17:33,"{""bytes"":4596}",1870,"{""hop"":1}"
edge-51490fb9-95c,dag-fb97e987-24c,node-f20eeb79-576,node-6b3b7edd-a3e,CONDITIONAL,risk>0.65,true,2026-06-11 01:23:23,2026-06-11 01:23:23,"{""bytes"":4862}",2529,"{""hop"":0}"
edge-7557cc36-4a8,dag-fb97e987-24c,node-6b3b7edd-a3e,node-b023c815-dce,DATA_FLOW,,true,2026-06-01 11:22:14,2026-06-01 11:22:14,"{""bytes"":3069}",2366,"{""hop"":1}"
edge-92161ebe-57e,dag-fb97e987-24c,node-b023c815-dce,node-fcac6d53-168,DATA_FLOW,,false,2026-05-24 20:48:45,2026-05-24 20:48:45,"{""bytes"":3102}",4748,"{""hop"":2}"
edge-ba5db946-dc0,dag-fb97e987-24c,node-fcac6d53-168,node-30bc62c9-113,CONTROL,sop_matched,true,2026-06-13 09:39:01,2026-06-13 09:39:01,"{""bytes"":2432}",4715,"{""hop"":3}"
edge-d2fb7099-691,dag-fb97e987-24c,node-30bc62c9-113,node-adde76b5-7dc,DATA_FLOW,,true,2026-05-26 23:02:06,2026-05-26 23:02:06,"{""bytes"":4185}",3979,"{""hop"":4}"
edge-c0ee4d40-b36,dag-fb97e987-24c,node-adde76b5-7dc,node-2a57e675-8de,DATA_FLOW,action_required==true,true,2026-06-15 20:24:16,2026-06-15 20:24:16,"{""bytes"":163}",2384,"{""hop"":5}"
edge-7d5e53c6-e95,dag-fb97e987-24c,node-2a57e675-8de,node-d93904ae-de8,DATA_FLOW,action_required==true,true,2026-05-28 21:07:12,2026-05-28 21:07:12,"{""bytes"":2347}",3277,"{""hop"":6}"
edge-76478865-03f,dag-fb97e987-24c,node-d93904ae-de8,node-d2422438-ece,DATA_FLOW,action_required==true,true,2026-06-22 09:18:49,2026-06-22 09:18:49,"{""bytes"":1567}",1199,"{""hop"":7}"
edge-88c55f85-dde,dag-28c9a4df-4cf,node-8fab6d78-441,node-ccab2302-7be,CONDITIONAL,,false,2026-06-11 10:27:13,2026-06-11 10:27:13,"{""bytes"":1436}",2573,"{""hop"":0}"
edge-cdc16471-d54,dag-28c9a4df-4cf,node-ccab2302-7be,node-b794fccd-16c,CONTROL,action_required==true,true,2026-06-09 12:10:31,2026-06-09 12:10:31,"{""bytes"":3962}",4121,"{""hop"":1}"
edge-18f3f29f-460,dag-28c9a4df-4cf,node-b794fccd-16c,node-b533f498-839,CONDITIONAL,sop_matched,true,2026-06-03 23:23:42,2026-06-03 23:23:42,"{""bytes"":2849}",3896,"{""hop"":2}"
edge-1fbdd477-368,dag-3b847197-b4c,node-93111303-0e6,node-de02595a-0c3,CONTROL,action_required==true,true,2026-06-16 00:12:14,2026-06-16 00:12:14,"{""bytes"":851}",1250,"{""hop"":0}"
edge-6ebc3330-28b,dag-3b847197-b4c,node-de02595a-0c3,node-5f563418-7b0,DATA_FLOW,,true,2026-06-20 15:55:54,2026-06-20 15:55:54,"{""bytes"":4961}",2134,"{""hop"":1}"
edge-1348f5dd-62b,dag-3b847197-b4c,node-5f563418-7b0,node-5105bbd1-3fd,CONTROL,risk>0.65,true,2026-06-09 20:49:04,2026-06-09 20:49:04,"{""bytes"":1331}",4950,"{""hop"":2}"
edge-f109a518-1f2,dag-4ff4616f-828,node-907c6e3a-6a6,node-de33ad97-37b,DATA_FLOW,sop_matched,true,2026-06-21 09:24:12,2026-06-21 09:24:12,"{""bytes"":1783}",4483,"{""hop"":0}"
edge-9c5ef74d-75b,dag-4ff4616f-828,node-de33ad97-37b,node-ff729ed7-2ba,CONTROL,,true,2026-06-14 20:21:08,2026-06-14 20:21:08,"{""bytes"":3835}",3606,"{""hop"":1}"
edge-3590c446-c97,dag-4ff4616f-828,node-ff729ed7-2ba,node-71a83bec-ae4,CONTROL,sop_matched,true,2026-06-19 02:54:03,2026-06-19 02:54:03,"{""bytes"":4222}",3461,"{""hop"":2}"
