id,metric_name,metric_value,unit,cluster_name,namespace,pod_name,container_name,timestamp,metadata,node_name,source
446,container_memory_working_set_bytes,651479.53,bytes,prod-use2-eks,inventory,inventory-svc-3e28589-98330,inventory-svc,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
447,go_gc_duration_seconds,367881.955,cores,prod-use2-eks,payments,payments-api-58c5e74-26d34,payments-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
448,tcp_established,317410.643,bytes,prod-use2-eks,checkout,cart-svc-527eb80-045c0,cart-svc,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
449,http_request_duration_ms,408204.533,bytes,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,session-store,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
450,container_memory_working_set_bytes,102751.866,bytes,prod-use2-eks,search,search-api-4350294-dbefb,search-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
451,container_memory_working_set_bytes,985743.147,count,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,orders-worker,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
452,kube_pod_container_status_restarts_total,409121.262,count,prod-use2-eks,search,indexer-b07f520-eaf04,indexer,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
453,kube_pod_container_status_restarts_total,754457.002,count,staging-use2-eks,search,search-api-1605640-8abaf,search-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
454,container_fs_usage_bytes,154200.264,cores,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,checkout-web,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,prometheus
455,process_open_fds,245689.306,count,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,orders-worker,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
456,process_open_fds,207096.909,count,staging-use2-eks,search,search-api-8ca0b98-505ff,search-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,prometheus
457,container_memory_working_set_bytes,636521.533,bytes,prod-usw2-eks,search,search-api-db28570-d359e,search-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
458,container_memory_working_set_bytes,508458.688,ms,prod-use2-eks,notifications,notifications-c882a21-88bb7,notifications,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
459,http_requests_total,295635.777,count,prod-usw2-eks,orders,orders-worker-0696c96-a62c8,orders-worker,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
460,container_network_receive_bytes_total,593912.654,bytes,prod-use2-eks,notifications,notifications-1938743-28dca,notifications,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
461,container_memory_rss,464145.138,bytes,prod-usw2-eks,search,search-api-a47d446-4ffe2,search-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
462,tcp_established,785999.391,cores,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,checkout-web,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
463,container_cpu_usage_seconds_total,780558.352,count,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,ledger-svc,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
464,container_fs_usage_bytes,144101.603,cores,prod-usw2-eks,search,indexer-6c1eb29-ca471,indexer,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
465,container_fs_usage_bytes,473646.9,cores,prod-use2-eks,identity,auth-gateway-7b28269-a7447,auth-gateway,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
466,container_memory_rss,80334.166,cores,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,auth-gateway,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
467,container_network_receive_bytes_total,496130.387,count,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,cart-svc,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,sysdig
468,container_cpu_usage_seconds_total,662746.981,ms,prod-usw2-eks,search,recommendation-87e3198-026ea,recommendation,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
469,container_network_receive_bytes_total,239551.336,ms,prod-usw2-eks,search,recommendation-1e52697-e4756,recommendation,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
470,http_request_duration_ms,794883.372,bytes,prod-usw2-eks,orders,orders-api-21c5d48-15186,orders-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
471,http_requests_total,681040.927,bytes,prod-usw2-eks,notifications,notifications-b2aff41-e1772,notifications,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
472,kube_pod_container_status_restarts_total,504781.605,ms,dr-use1-eks,checkout,checkout-web-4263246-52f3a,checkout-web,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
473,kube_pod_container_status_restarts_total,395475.983,ms,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,coredns,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
474,http_requests_total,111866.638,count,staging-use2-eks,platform,config-svc-929cd33-16be4,config-svc,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,prometheus
475,container_fs_usage_bytes,133008.721,cores,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,payments-worker,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
476,container_fs_usage_bytes,900543.239,ms,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,inventory-svc,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
477,container_memory_working_set_bytes,594293.355,cores,dr-use1-eks,orders,orders-api-8330e48-f22f4,orders-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
478,tcp_established,89164.214,count,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,cart-svc,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
479,http_requests_total,476010.216,count,prod-usw2-eks,search,search-api-15a6d76-12766,search-api,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
480,container_network_receive_bytes_total,49272.844,cores,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,auth-gateway,2026-05-29 18:00:04,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,prometheus
481,container_fs_usage_bytes,496920.059,bytes,prod-usw2-eks,checkout,checkout-web-2e5d994-d724e,checkout-web,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
482,http_requests_total,29459.039,cores,prod-use2-eks,identity,session-store-1ac5266-1ca26,session-store,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
483,http_request_duration_ms,404972.256,bytes,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,checkout-web,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
484,container_cpu_usage_seconds_total,479202.603,ms,prod-use2-eks,search,recommendation-e5d5555-c6e9b,recommendation,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
485,http_requests_total,524245.948,bytes,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,inventory-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
486,kube_pod_container_status_restarts_total,429515.227,bytes,prod-use2-eks,checkout,cart-svc-51c2594-4d271,cart-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
487,container_fs_usage_bytes,409199.556,cores,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,checkout-web,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,prometheus
488,container_cpu_usage_seconds_total,772739.295,cores,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,inventory-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
489,tcp_established,470426.873,ms,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,inventory-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
490,go_gc_duration_seconds,787059.476,cores,staging-use2-eks,search,search-api-8ca0b98-505ff,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
491,go_gc_duration_seconds,925000.449,count,prod-usw2-eks,search,recommendation-87e3198-026ea,recommendation,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
492,container_memory_rss,806103.523,bytes,prod-use2-eks,search,search-api-1271443-2f040,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
493,http_requests_total,895522.842,count,prod-use2-eks,identity,session-store-4732511-0dba8,session-store,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
494,container_fs_usage_bytes,667439.446,count,prod-usw2-eks,platform,config-svc-370d832-a686a,config-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
495,http_request_duration_ms,923094.972,bytes,prod-use2-eks,payments,payments-api-7fa4649-debd8,payments-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,sysdig
496,container_network_receive_bytes_total,566476.828,bytes,dr-use1-eks,search,search-api-be84964-d972c,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
497,http_request_duration_ms,600056.198,count,prod-usw2-eks,orders,orders-worker-b907131-2627d,orders-worker,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
498,container_network_receive_bytes_total,25534.617,ms,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,payments-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
499,go_gc_duration_seconds,791053.547,cores,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,checkout-web,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
500,kube_pod_container_status_restarts_total,326219.372,ms,prod-usw2-eks,checkout,checkout-web-f628153-c1833,checkout-web,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
501,http_requests_total,564041.374,cores,prod-use2-eks,notifications,notifications-1938743-28dca,notifications,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
502,kube_pod_container_status_restarts_total,500362.428,count,staging-use2-eks,identity,auth-gateway-c975434-e6ef9,auth-gateway,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
503,container_memory_rss,769809.258,ms,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,coredns,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,prometheus
504,http_requests_total,660541.025,cores,prod-usw2-eks,orders,orders-api-402bb51-ad48f,orders-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
505,container_cpu_usage_seconds_total,696696.083,count,prod-use2-eks,search,search-api-61d1d17-0014f,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
506,tcp_established,917345.515,cores,prod-usw2-eks,search,search-api-a47d446-4ffe2,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
507,go_gc_duration_seconds,695107.943,bytes,dr-use1-eks,orders,orders-api-8330e48-f22f4,orders-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
508,container_fs_usage_bytes,129878.918,cores,prod-usw2-eks,payments,payments-api-1e23165-1e35b,payments-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
509,kube_pod_container_status_restarts_total,348319.561,cores,prod-use2-eks,identity,auth-gateway-7b28269-a7447,auth-gateway,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
510,tcp_established,200127.295,cores,prod-usw2-eks,identity,auth-gateway-7d2aa28-56f78,auth-gateway,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
511,tcp_established,328746.897,bytes,dr-use1-eks,search,search-api-d416b43-7cb20,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
512,tcp_established,385827.211,bytes,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,orders-worker,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
513,container_network_receive_bytes_total,950162.171,ms,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,inventory-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
514,http_request_duration_ms,752580.92,cores,prod-usw2-eks,payments,payments-api-423b015-b80bd,payments-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
515,container_memory_working_set_bytes,842990.933,count,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,auth-gateway,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
516,container_cpu_usage_seconds_total,987811.469,ms,dr-use1-eks,notifications,notifications-b036879-82982,notifications,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
517,http_requests_total,495583.851,cores,prod-use2-eks,search,search-api-4350294-dbefb,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,prometheus
518,container_network_receive_bytes_total,531332.619,count,prod-usw2-eks,identity,auth-gateway-ebb2b70-575e4,auth-gateway,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
519,http_requests_total,326274.023,count,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,auth-gateway,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
520,go_gc_duration_seconds,77207.95,bytes,prod-use2-eks,platform,config-svc-027a395-39a4d,config-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
521,http_requests_total,341566.381,bytes,prod-usw2-eks,search,indexer-6c1eb29-ca471,indexer,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
522,kube_pod_container_status_restarts_total,163671.726,ms,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,cart-svc,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
523,process_open_fds,465312.494,cores,staging-use2-eks,payments,payments-api-2729261-453da,payments-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,prometheus
524,http_requests_total,644220.217,ms,prod-use2-eks,notifications,notifications-c882a21-88bb7,notifications,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
525,container_fs_usage_bytes,452997.966,bytes,prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,checkout-web,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
526,container_memory_working_set_bytes,586659.901,count,prod-usw2-eks,search,search-api-15a6d76-12766,search-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
527,container_network_receive_bytes_total,41099.995,ms,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,metrics-server,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
528,container_memory_working_set_bytes,608323.166,ms,prod-use2-eks,payments,payments-api-58c5e74-26d34,payments-api,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
529,container_network_receive_bytes_total,364814.479,bytes,prod-use2-eks,orders,orders-worker-9681c18-374c7,orders-worker,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
530,go_gc_duration_seconds,217957.07,bytes,dr-use1-eks,search,indexer-6af7422-f66fc,indexer,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
531,kube_pod_container_status_restarts_total,200614.114,ms,prod-usw2-eks,platform,image-resizer-6542c92-1100b,image-resizer,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,sysdig
532,container_network_receive_bytes_total,677252.653,ms,prod-usw2-eks,notifications,notifications-b2aff41-e1772,notifications,2026-05-30 11:59:43,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,sysdig
