id,cluster_name,node_name,ready_status,cpu_capacity,memory_capacity,pod_capacity,cpu_allocatable,memory_allocatable,pod_allocatable,collected_at
1041,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,54,2026-06-14 20:59:53
1042,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-14 20:59:53
1043,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-14 20:59:53
1044,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,false,32,32Gi,110,30400m,29Gi,102,2026-06-14 20:59:53
1045,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,53,2026-06-15 05:59:42
1046,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,50,2026-06-15 05:59:42
1047,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-15 05:59:42
1048,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,102,2026-06-15 05:59:42
1049,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,51,2026-06-15 05:59:42
1050,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,105,2026-06-15 05:59:42
1051,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,103,2026-06-15 05:59:42
1052,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,53,2026-06-15 05:59:42
1053,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,108,2026-06-15 05:59:42
1054,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-15 05:59:42
1055,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,50,2026-06-15 05:59:42
1056,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-15 05:59:42
1057,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-15 05:59:42
1058,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-15 05:59:42
1059,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,54,2026-06-15 05:59:42
1060,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,105,2026-06-15 05:59:42
1061,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-15 05:59:42
1062,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,104,2026-06-15 05:59:42
1063,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,52,2026-06-15 15:00:15
1064,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,50,2026-06-15 15:00:15
1065,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-15 15:00:15
1066,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,106,2026-06-15 15:00:15
1067,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,51,2026-06-15 15:00:15
1068,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,106,2026-06-15 15:00:15
1069,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,106,2026-06-15 15:00:15
1070,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,52,2026-06-15 15:00:15
1071,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,104,2026-06-15 15:00:15
1072,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,107,2026-06-15 15:00:15
1073,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,50,2026-06-15 15:00:15
1074,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,107,2026-06-15 15:00:15
1075,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,false,32,64Gi,110,30400m,58Gi,103,2026-06-15 15:00:15
1076,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,108,2026-06-15 15:00:15
1077,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,56,2026-06-15 15:00:15
1078,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,108,2026-06-15 15:00:15
1079,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-15 15:00:15
1080,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,103,2026-06-15 15:00:15
1081,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,52,2026-06-16 00:00:22
1082,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,51,2026-06-16 00:00:22
1083,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-16 00:00:22
1084,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,103,2026-06-16 00:00:22
1085,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,51,2026-06-16 00:00:22
1086,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,107,2026-06-16 00:00:22
1087,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,108,2026-06-16 00:00:22
1088,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,50,2026-06-16 00:00:22
1089,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,108,2026-06-16 00:00:22
1090,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,107,2026-06-16 00:00:22
1091,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,51,2026-06-16 00:00:22
1092,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-16 00:00:22
1093,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,106,2026-06-16 00:00:22
1094,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-16 00:00:22
1095,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,50,2026-06-16 00:00:22
1096,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-16 00:00:22
1097,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-16 00:00:22
1098,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,107,2026-06-16 00:00:22
1099,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,53,2026-06-16 08:59:59
1100,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,55,2026-06-16 08:59:59
1101,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,102,2026-06-16 08:59:59
1102,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,104,2026-06-16 08:59:59
1103,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,50,2026-06-16 08:59:59
1104,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,104,2026-06-16 08:59:59
1105,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,105,2026-06-16 08:59:59
1106,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,52,2026-06-16 08:59:59
1107,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,103,2026-06-16 08:59:59
1108,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-16 08:59:59
1109,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,50,2026-06-16 08:59:59
1110,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-16 08:59:59
1111,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-16 08:59:59
1112,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,105,2026-06-16 08:59:59
1113,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,56,2026-06-16 08:59:59
1114,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-16 08:59:59
1115,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,105,2026-06-16 08:59:59
1116,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,105,2026-06-16 08:59:59
1117,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,54,2026-06-16 17:59:40
1118,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,50,2026-06-16 17:59:40
1119,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,108,2026-06-16 17:59:40
1120,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,108,2026-06-16 17:59:40
1121,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,53,2026-06-16 17:59:40
1122,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,106,2026-06-16 17:59:40
1123,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-16 17:59:40
1124,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,50,2026-06-16 17:59:40
1125,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-16 17:59:40
1126,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,105,2026-06-16 17:59:40
1127,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,50,2026-06-16 17:59:40
1128,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-16 17:59:40
1129,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-16 17:59:40
1130,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-16 17:59:40
1131,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,53,2026-06-16 17:59:40
1132,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,106,2026-06-16 17:59:40
1133,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-16 17:59:40
1134,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,102,2026-06-16 17:59:40
1135,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,56,2026-06-17 02:59:33
1136,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,56,2026-06-17 02:59:33
1137,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-17 02:59:33
1138,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,107,2026-06-17 02:59:33
1139,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,51,2026-06-17 02:59:33
1140,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,103,2026-06-17 02:59:33
1141,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,false,16,64Gi,110,15200m,58Gi,105,2026-06-17 02:59:33
1142,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,false,16,32Gi,58,15200m,29Gi,56,2026-06-17 02:59:33
1143,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,104,2026-06-17 02:59:33
1144,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-17 02:59:33
1145,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,51,2026-06-17 02:59:33
1146,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,false,8,64Gi,110,7600m,58Gi,103,2026-06-17 02:59:33
1147,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,106,2026-06-17 02:59:33
1148,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-17 02:59:33
1149,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,56,2026-06-17 02:59:33
1150,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-17 02:59:33
1151,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-17 02:59:33
1152,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,106,2026-06-17 02:59:33
1153,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,55,2026-06-17 11:59:45
1154,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,50,2026-06-17 11:59:45
1155,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,105,2026-06-17 11:59:45
1156,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,108,2026-06-17 11:59:45
1157,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,54,2026-06-17 11:59:45
1158,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,102,2026-06-17 11:59:45
1159,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,103,2026-06-17 11:59:45
1160,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,55,2026-06-17 11:59:45
1161,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,108,2026-06-17 11:59:45
1162,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-17 11:59:45
1163,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,51,2026-06-17 11:59:45
1164,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-17 11:59:45
1165,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,108,2026-06-17 11:59:45
1166,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-17 11:59:45
1167,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,56,2026-06-17 11:59:45
1168,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-17 11:59:45
1169,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,106,2026-06-17 11:59:45
1170,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,108,2026-06-17 11:59:45
1171,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,53,2026-06-17 20:59:44
1172,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,55,2026-06-17 20:59:44
1173,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-17 20:59:44
1174,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,105,2026-06-17 20:59:44
1175,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,56,2026-06-17 20:59:44
1176,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,103,2026-06-17 20:59:44
1177,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,106,2026-06-17 20:59:44
1178,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,50,2026-06-17 20:59:44
1179,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,105,2026-06-17 20:59:44
1180,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-17 20:59:44
1181,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,56,2026-06-17 20:59:44
1182,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-17 20:59:44
1183,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-17 20:59:44
1184,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-17 20:59:44
1185,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,52,2026-06-17 20:59:44
1186,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-17 20:59:44
1187,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-17 20:59:44
1188,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,105,2026-06-17 20:59:44
1189,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,51,2026-06-18 05:59:52
1190,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,54,2026-06-18 05:59:52
1191,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-18 05:59:52
1192,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,105,2026-06-18 05:59:52
1193,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,53,2026-06-18 05:59:52
1194,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,105,2026-06-18 05:59:52
1195,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-18 05:59:52
1196,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,52,2026-06-18 05:59:52
1197,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,107,2026-06-18 05:59:52
1198,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-18 05:59:52
1199,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,55,2026-06-18 05:59:52
1200,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-18 05:59:52
1201,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-18 05:59:52
1202,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,104,2026-06-18 05:59:52
1203,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,52,2026-06-18 05:59:52
1204,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,106,2026-06-18 05:59:52
1205,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,104,2026-06-18 05:59:52
1206,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,104,2026-06-18 05:59:52
1207,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,52,2026-06-18 14:59:32
1208,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,54,2026-06-18 14:59:32
1209,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,104,2026-06-18 14:59:32
1210,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,103,2026-06-18 14:59:32
1211,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,50,2026-06-18 14:59:32
1212,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,106,2026-06-18 14:59:32
1213,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,108,2026-06-18 14:59:32
1214,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,56,2026-06-18 14:59:32
1215,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,103,2026-06-18 14:59:32
1216,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,103,2026-06-18 14:59:32
1217,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,52,2026-06-18 14:59:32
1218,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,102,2026-06-18 14:59:32
1219,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,108,2026-06-18 14:59:32
1220,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,102,2026-06-18 14:59:32
1221,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,55,2026-06-18 14:59:32
1222,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,108,2026-06-18 14:59:32
1223,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,105,2026-06-18 14:59:32
1224,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,104,2026-06-18 14:59:32
1225,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,54,2026-06-18 23:59:50
1226,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,53,2026-06-18 23:59:50
1227,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-18 23:59:50
1228,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,true,16,128Gi,110,15200m,117Gi,105,2026-06-18 23:59:50
1229,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,false,16,32Gi,58,15200m,29Gi,55,2026-06-18 23:59:50
1230,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,true,16,32Gi,110,15200m,29Gi,104,2026-06-18 23:59:50
1231,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,102,2026-06-18 23:59:50
1232,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,true,16,32Gi,58,15200m,29Gi,53,2026-06-18 23:59:50
1233,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,true,16,64Gi,110,15200m,58Gi,105,2026-06-18 23:59:50
1234,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,108,2026-06-18 23:59:50
1235,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,true,16,64Gi,58,15200m,58Gi,55,2026-06-18 23:59:50
1236,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,true,8,64Gi,110,7600m,58Gi,105,2026-06-18 23:59:50
1237,staging-use2-eks,ip-10-20-108-255.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,107,2026-06-18 23:59:50
1238,staging-use2-eks,ip-10-8-126-134.use2.compute.internal,true,32,128Gi,110,30400m,117Gi,105,2026-06-18 23:59:50
1239,staging-use2-eks,ip-10-14-70-252.use2.compute.internal,true,8,32Gi,58,7600m,29Gi,51,2026-06-18 23:59:50
1240,dr-use1-eks,ip-10-40-81-216.use1.compute.internal,true,32,128Gi,110,30400m,117Gi,107,2026-06-18 23:59:50
1241,dr-use1-eks,ip-10-29-128-5.use1.compute.internal,true,8,64Gi,110,7600m,58Gi,107,2026-06-18 23:59:50
1242,dr-use1-eks,ip-10-21-57-150.use1.compute.internal,true,32,32Gi,110,30400m,29Gi,106,2026-06-18 23:59:50
1243,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,true,16,64Gi,58,15200m,58Gi,54,2026-06-19 09:00:28
1244,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,true,8,64Gi,58,7600m,58Gi,50,2026-06-19 09:00:28
1245,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,true,32,64Gi,110,30400m,58Gi,103,2026-06-19 09:00:28
