node_id,dag_id,node_type,task_name,agent_name,agent_layer,status,created_at,started_at,completed_at,duration_ms,input_data,output_data,error_message,retry_count,max_retries,cpu_usage_ms,memory_usage_mb,metadata,updated_at
node-b6f9e1a0-147,dag-37a5a2a6-e51,task,collect_metrics,worker-prod-usw2-eks-02,worker,COMPLETED,2026-06-05 04:07:52,2026-06-05 04:07:52,2026-06-05 04:07:58,6182,"{""k"":4}","{""ok"":true}",,0,3,3406,412,"{""layer"":""worker""}",2026-06-23 12:00:00
node-073c8a97-b5b,dag-37a5a2a6-e51,io,decide_action,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-05 04:07:55,2026-06-05 04:07:55,2026-06-05 04:08:01,5902,"{""k"":5}","{""ok"":true}",,0,3,1781,427,"{""layer"":""worker""}",2026-06-23 12:00:00
node-58b56cc4-9e0,dag-7d5cc8c1-856,io,verify_outcome,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-06-18 06:19:35,2026-06-18 06:19:35,2026-06-18 06:19:39,3572,"{""k"":0}","{""ok"":true}",,0,3,2039,316,"{""layer"":""manager""}",2026-06-23 12:00:00
node-db997fc8-e34,dag-7d5cc8c1-856,decision,match_sop,worker-prod-use2-eks-04,worker,COMPLETED,2026-06-18 06:19:38,2026-06-18 06:19:38,2026-06-18 06:19:44,6066,"{""k"":1}","{""ok"":true}",,0,3,3772,218,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ef9ef979-581,dag-7d5cc8c1-856,action,collect_metrics,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-06-18 06:19:41,2026-06-18 06:19:41,2026-06-18 06:19:41,57,"{""k"":2}","{""ok"":true}",,0,3,1686,245,"{""layer"":""manager""}",2026-06-23 12:00:00
node-c5955233-540,dag-2d4f70e1-ab7,action,match_sop,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-06-17 16:34:15,2026-06-17 16:34:15,2026-06-17 16:34:20,4761,"{""k"":0}","{""ok"":true}",,0,3,630,389,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-8a539bd8-009,dag-2d4f70e1-ab7,decision,collect_metrics,worker-dr-use1-eks-04,worker,COMPLETED,2026-06-17 16:34:18,2026-06-17 16:34:18,2026-06-17 16:34:18,174,"{""k"":1}","{""ok"":true}",,0,3,1381,353,"{""layer"":""worker""}",2026-06-23 12:00:00
node-30000042-4c3,dag-2d4f70e1-ab7,io,match_sop,cluster_manager-dr-use1-eks-01,manager,COMPLETED,2026-06-17 16:34:21,2026-06-17 16:34:21,2026-06-17 16:34:25,3899,"{""k"":2}","{""ok"":true}",,0,3,910,467,"{""layer"":""manager""}",2026-06-23 12:00:00
node-9644b17d-c6d,dag-2d4f70e1-ab7,io,verify_outcome,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-06-17 16:34:24,2026-06-17 16:34:24,2026-06-17 16:34:25,744,"{""k"":3}","{""ok"":true}",,0,3,2338,335,"{""layer"":""manager""}",2026-06-23 12:00:00
node-b4c7fb23-3e6,dag-2d4f70e1-ab7,action,decide_action,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-06-17 16:34:27,2026-06-17 16:34:27,2026-06-17 16:34:30,2455,"{""k"":4}","{""ok"":true}",,0,3,3688,188,"{""layer"":""manager""}",2026-06-23 12:00:00
node-2b979c27-7b9,dag-d41e17cc-8a6,decision,evaluate_risk,worker-dr-use1-eks-00,worker,RUNNING,2026-06-02 21:44:18,2026-06-02 21:44:18,,,"{""k"":0}","{""ok"":false}",,0,3,2362,442,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f26476aa-402,dag-d41e17cc-8a6,io,run_prediction,worker-staging-use2-eks-05,worker,RUNNING,2026-06-02 21:44:21,2026-06-02 21:44:21,,,"{""k"":1}","{""ok"":false}",,0,3,772,169,"{""layer"":""worker""}",2026-06-23 12:00:00
node-90f94cef-f02,dag-d41e17cc-8a6,io,run_prediction,worker-prod-use2-eks-04,worker,PENDING,2026-06-02 21:44:24,2026-06-02 21:44:24,,,"{""k"":2}","{""ok"":false}",,0,3,3259,315,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2e386b34-da8,dag-d41e17cc-8a6,io,notify,worker-dr-use1-eks-04,worker,PENDING,2026-06-02 21:44:27,2026-06-02 21:44:27,,,"{""k"":3}","{""ok"":false}",,0,3,782,416,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b675f1b0-318,dag-d41e17cc-8a6,action,notify,cluster_manager-dr-use1-eks-01,manager,RUNNING,2026-06-02 21:44:30,2026-06-02 21:44:30,,,"{""k"":4}","{""ok"":false}",,0,3,736,52,"{""layer"":""manager""}",2026-06-23 12:00:00
node-051903af-0f8,dag-d41e17cc-8a6,task,decide_action,worker-prod-usw2-eks-03,worker,FAILED,2026-06-02 21:44:33,2026-06-02 21:44:33,2026-06-02 21:44:38,5379,"{""k"":5}","{""ok"":false}",timeout,1,3,589,461,"{""layer"":""worker""}",2026-06-23 12:00:00
node-0fff3609-b19,dag-4f969b4d-bda,io,evaluate_risk,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-06-14 13:19:16,2026-06-14 13:19:16,2026-06-14 13:19:18,1898,"{""k"":0}","{""ok"":true}",,0,3,2859,399,"{""layer"":""manager""}",2026-06-23 12:00:00
node-13d9fdcc-346,dag-4f969b4d-bda,task,notify,cluster_manager-dr-use1-eks-00,manager,COMPLETED,2026-06-14 13:19:19,2026-06-14 13:19:19,2026-06-14 13:19:21,1618,"{""k"":1}","{""ok"":true}",,0,3,1552,185,"{""layer"":""manager""}",2026-06-23 12:00:00
node-f456dd7f-d9d,dag-4f969b4d-bda,action,decide_action,worker-prod-usw2-eks-03,worker,FAILED,2026-06-14 13:19:22,2026-06-14 13:19:22,2026-06-14 13:19:24,2518,"{""k"":2}","{""ok"":false}",invalid input,2,3,1784,341,"{""layer"":""worker""}",2026-06-23 12:00:00
node-bbb340de-261,dag-4f969b4d-bda,action,decide_action,strategist-prod-usw2-eks-00,strategist,RUNNING,2026-06-14 13:19:25,2026-06-14 13:19:25,,,"{""k"":3}","{""ok"":false}",,0,3,153,258,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-7d6f9f8e-f2b,dag-4f969b4d-bda,io,decide_action,worker-prod-use2-eks-00,worker,FAILED,2026-06-14 13:19:28,2026-06-14 13:19:28,2026-06-14 13:19:34,6192,"{""k"":4}","{""ok"":false}",exception,1,3,1712,486,"{""layer"":""worker""}",2026-06-23 12:00:00
node-98b466e4-fad,dag-4f969b4d-bda,action,execute_action,worker-dr-use1-eks-01,worker,RUNNING,2026-06-14 13:19:31,2026-06-14 13:19:31,,,"{""k"":5}","{""ok"":false}",,0,3,3652,219,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f2cad1dd-cb9,dag-4f969b4d-bda,decision,notify,cluster_manager-prod-usw2-eks-01,manager,PENDING,2026-06-14 13:19:34,2026-06-14 13:19:34,,,"{""k"":6}","{""ok"":false}",,0,3,3152,277,"{""layer"":""manager""}",2026-06-23 12:00:00
node-11cc5f38-293,dag-ff811e9d-572,decision,verify_outcome,cluster_manager-prod-usw2-eks-00,manager,COMPLETED,2026-06-08 21:45:12,2026-06-08 21:45:12,2026-06-08 21:45:13,368,"{""k"":0}","{""ok"":true}",,0,3,1378,392,"{""layer"":""manager""}",2026-06-23 12:00:00
node-c7cac508-fc2,dag-ff811e9d-572,task,match_sop,worker-dr-use1-eks-05,worker,COMPLETED,2026-06-08 21:45:15,2026-06-08 21:45:15,2026-06-08 21:45:20,4973,"{""k"":1}","{""ok"":true}",,0,3,2443,44,"{""layer"":""worker""}",2026-06-23 12:00:00
node-7bebc79c-e02,dag-ff811e9d-572,decision,execute_action,worker-prod-use2-eks-02,worker,COMPLETED,2026-06-08 21:45:18,2026-06-08 21:45:18,2026-06-08 21:45:24,5411,"{""k"":2}","{""ok"":true}",,0,3,2662,493,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d51f5425-2a6,dag-ff811e9d-572,task,verify_outcome,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-06-08 21:45:21,2026-06-08 21:45:21,2026-06-08 21:45:23,1455,"{""k"":3}","{""ok"":true}",,0,3,2908,245,"{""layer"":""manager""}",2026-06-23 12:00:00
node-6b904463-6d5,dag-ff811e9d-572,action,decide_action,worker-prod-usw2-eks-00,worker,COMPLETED,2026-06-08 21:45:24,2026-06-08 21:45:24,2026-06-08 21:45:28,3801,"{""k"":4}","{""ok"":true}",,0,3,1925,470,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1d851eed-a34,dag-ff811e9d-572,io,match_sop,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-06-08 21:45:27,2026-06-08 21:45:27,2026-06-08 21:45:31,3764,"{""k"":5}","{""ok"":true}",,0,3,215,292,"{""layer"":""manager""}",2026-06-23 12:00:00
node-e4dda3c1-fe4,dag-ff811e9d-572,action,execute_action,worker-dr-use1-eks-03,worker,COMPLETED,2026-06-08 21:45:30,2026-06-08 21:45:30,2026-06-08 21:45:31,1093,"{""k"":6}","{""ok"":true}",,0,3,3153,152,"{""layer"":""worker""}",2026-06-23 12:00:00
node-7f78d066-cbf,dag-ff811e9d-572,task,evaluate_risk,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-06-08 21:45:33,2026-06-08 21:45:33,2026-06-08 21:45:36,2446,"{""k"":7}","{""ok"":true}",,0,3,1186,505,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-e2e68756-2d3,dag-53b0db5b-c6b,decision,evaluate_risk,worker-staging-use2-eks-04,worker,FAILED,2026-06-13 17:29:07,2026-06-13 17:29:07,2026-06-13 17:29:10,3954,"{""k"":0}","{""ok"":false}",invalid input,2,3,2380,402,"{""layer"":""worker""}",2026-06-23 12:00:00
node-435d2368-36c,dag-53b0db5b-c6b,decision,notify,worker-dr-use1-eks-01,worker,RUNNING,2026-06-13 17:29:10,2026-06-13 17:29:10,,,"{""k"":1}","{""ok"":false}",,0,3,3534,45,"{""layer"":""worker""}",2026-06-23 12:00:00
node-8b0805a6-0fb,dag-53b0db5b-c6b,decision,collect_metrics,worker-dr-use1-eks-02,worker,FAILED,2026-06-13 17:29:13,2026-06-13 17:29:13,2026-06-13 17:29:16,3785,"{""k"":2}","{""ok"":false}",exception,1,3,653,26,"{""layer"":""worker""}",2026-06-23 12:00:00
node-dda31be9-57b,dag-53b0db5b-c6b,action,notify,strategist-dr-use1-eks-00,strategist,FAILED,2026-06-13 17:29:16,2026-06-13 17:29:16,2026-06-13 17:29:21,5141,"{""k"":3}","{""ok"":false}",invalid input,1,3,691,107,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-c68cc185-2b8,dag-53b0db5b-c6b,io,decide_action,worker-dr-use1-eks-04,worker,PENDING,2026-06-13 17:29:19,2026-06-13 17:29:19,,,"{""k"":4}","{""ok"":false}",,0,3,1984,175,"{""layer"":""worker""}",2026-06-23 12:00:00
node-63eab479-d54,dag-2636e81e-2eb,task,execute_action,cluster_manager-dr-use1-eks-01,manager,COMPLETED,2026-05-29 03:23:05,2026-05-29 03:23:05,2026-05-29 03:23:06,1057,"{""k"":0}","{""ok"":true}",,0,3,3880,260,"{""layer"":""manager""}",2026-06-23 12:00:00
node-62516f12-48b,dag-2636e81e-2eb,decision,notify,cluster_manager-dr-use1-eks-01,manager,COMPLETED,2026-05-29 03:23:08,2026-05-29 03:23:08,2026-05-29 03:23:09,410,"{""k"":1}","{""ok"":true}",,0,3,1918,45,"{""layer"":""manager""}",2026-06-23 12:00:00
node-896aa9d4-abe,dag-2636e81e-2eb,decision,run_prediction,worker-staging-use2-eks-02,worker,COMPLETED,2026-05-29 03:23:11,2026-05-29 03:23:11,2026-05-29 03:23:14,2814,"{""k"":2}","{""ok"":true}",,0,3,2626,177,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ccf37c8d-798,dag-2636e81e-2eb,action,decide_action,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-05-29 03:23:14,2026-05-29 03:23:14,2026-05-29 03:23:16,1543,"{""k"":3}","{""ok"":true}",,0,3,380,403,"{""layer"":""manager""}",2026-06-23 12:00:00
node-de03da3e-57f,dag-2636e81e-2eb,action,decide_action,worker-prod-use2-eks-00,worker,COMPLETED,2026-05-29 03:23:17,2026-05-29 03:23:17,2026-05-29 03:23:23,5569,"{""k"":4}","{""ok"":true}",,0,3,3104,473,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ab3d4642-fc9,dag-2636e81e-2eb,decision,collect_metrics,worker-prod-use2-eks-02,worker,COMPLETED,2026-05-29 03:23:20,2026-05-29 03:23:20,2026-05-29 03:23:28,7759,"{""k"":5}","{""ok"":true}",,0,3,500,211,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4056a5ba-a41,dag-2636e81e-2eb,decision,match_sop,strategist-dr-use1-eks-00,strategist,COMPLETED,2026-05-29 03:23:23,2026-05-29 03:23:23,2026-05-29 03:23:25,1618,"{""k"":6}","{""ok"":true}",,0,3,3564,512,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-f32e851a-e3e,dag-2636e81e-2eb,action,run_prediction,worker-prod-use2-eks-01,worker,COMPLETED,2026-05-29 03:23:26,2026-05-29 03:23:26,2026-05-29 03:23:30,3919,"{""k"":7}","{""ok"":true}",,0,3,221,118,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6f685108-4d7,dag-2636e81e-2eb,decision,collect_metrics,strategist-staging-use2-eks-00,strategist,COMPLETED,2026-05-29 03:23:29,2026-05-29 03:23:29,2026-05-29 03:23:37,7529,"{""k"":8}","{""ok"":true}",,0,3,3731,215,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-72ed1bcb-105,dag-05640093-c26,io,notify,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-16 21:16:05,2026-06-16 21:16:05,2026-06-16 21:16:11,5962,"{""k"":0}","{""ok"":true}",,0,3,1089,101,"{""layer"":""worker""}",2026-06-23 12:00:00
node-5d0a0371-7a1,dag-05640093-c26,task,notify,worker-prod-usw2-eks-02,worker,COMPLETED,2026-06-16 21:16:08,2026-06-16 21:16:08,2026-06-16 21:16:12,3874,"{""k"":1}","{""ok"":true}",,0,3,2219,255,"{""layer"":""worker""}",2026-06-23 12:00:00
node-9cbf8647-005,dag-05640093-c26,decision,decide_action,strategist-staging-use2-eks-00,strategist,COMPLETED,2026-06-16 21:16:11,2026-06-16 21:16:11,2026-06-16 21:16:15,3839,"{""k"":2}","{""ok"":true}",,0,3,2898,341,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-6025a857-c24,dag-05640093-c26,action,collect_metrics,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-16 21:16:14,2026-06-16 21:16:14,2026-06-16 21:16:16,1884,"{""k"":3}","{""ok"":true}",,0,3,3663,249,"{""layer"":""worker""}",2026-06-23 12:00:00
node-75948ae0-acf,dag-05640093-c26,io,run_prediction,worker-dr-use1-eks-04,worker,COMPLETED,2026-06-16 21:16:17,2026-06-16 21:16:17,2026-06-16 21:16:25,7860,"{""k"":4}","{""ok"":true}",,0,3,1967,299,"{""layer"":""worker""}",2026-06-23 12:00:00
node-0f047118-c06,dag-05640093-c26,task,notify,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-06-16 21:16:20,2026-06-16 21:16:20,2026-06-16 21:16:23,2678,"{""k"":5}","{""ok"":true}",,0,3,1031,462,"{""layer"":""manager""}",2026-06-23 12:00:00
node-e9df9a1a-92c,dag-05640093-c26,decision,evaluate_risk,worker-staging-use2-eks-05,worker,COMPLETED,2026-06-16 21:16:23,2026-06-16 21:16:23,2026-06-16 21:16:25,1635,"{""k"":6}","{""ok"":true}",,0,3,672,129,"{""layer"":""worker""}",2026-06-23 12:00:00
node-9e96e8b0-6f9,dag-05640093-c26,io,verify_outcome,strategist-dr-use1-eks-00,strategist,COMPLETED,2026-06-16 21:16:26,2026-06-16 21:16:26,2026-06-16 21:16:33,7039,"{""k"":7}","{""ok"":true}",,0,3,2217,216,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-d02bd5e3-7cc,dag-2ca990d3-9b7,action,match_sop,worker-prod-usw2-eks-00,worker,PENDING,2026-06-13 16:08:30,2026-06-13 16:08:30,,,"{""k"":0}","{""ok"":false}",,0,3,1324,449,"{""layer"":""worker""}",2026-06-23 12:00:00
node-160c2100-987,dag-2ca990d3-9b7,action,execute_action,worker-prod-use2-eks-03,worker,FAILED,2026-06-13 16:08:33,2026-06-13 16:08:33,2026-06-13 16:08:38,5415,"{""k"":1}","{""ok"":false}",timeout,1,3,420,221,"{""layer"":""worker""}",2026-06-23 12:00:00
node-780309bd-e30,dag-2ca990d3-9b7,decision,collect_metrics,cluster_manager-prod-usw2-eks-00,manager,FAILED,2026-06-13 16:08:36,2026-06-13 16:08:36,2026-06-13 16:08:43,7112,"{""k"":2}","{""ok"":false}",invalid input,3,3,2211,119,"{""layer"":""manager""}",2026-06-23 12:00:00
node-38777dd8-60a,dag-2ca990d3-9b7,decision,decide_action,strategist-prod-use2-eks-00,strategist,COMPLETED,2026-06-13 16:08:39,2026-06-13 16:08:39,2026-06-13 16:08:44,5177,"{""k"":3}","{""ok"":true}",,0,3,371,89,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-e8325a91-152,dag-2ca990d3-9b7,decision,evaluate_risk,worker-prod-use2-eks-04,worker,RUNNING,2026-06-13 16:08:42,2026-06-13 16:08:42,,,"{""k"":4}","{""ok"":false}",,0,3,3451,462,"{""layer"":""worker""}",2026-06-23 12:00:00
node-aa609c91-fbf,dag-2ca990d3-9b7,io,notify,cluster_manager-staging-use2-eks-00,manager,RUNNING,2026-06-13 16:08:45,2026-06-13 16:08:45,,,"{""k"":5}","{""ok"":false}",,0,3,980,203,"{""layer"":""manager""}",2026-06-23 12:00:00
node-1cc25a0d-1e8,dag-2ca990d3-9b7,decision,execute_action,worker-prod-use2-eks-05,worker,COMPLETED,2026-06-13 16:08:48,2026-06-13 16:08:48,2026-06-13 16:08:53,5019,"{""k"":6}","{""ok"":true}",,0,3,315,159,"{""layer"":""worker""}",2026-06-23 12:00:00
node-576c629e-2aa,dag-2ca990d3-9b7,decision,match_sop,worker-staging-use2-eks-03,worker,RUNNING,2026-06-13 16:08:51,2026-06-13 16:08:51,,,"{""k"":7}","{""ok"":false}",,0,3,1467,275,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1437cac2-01b,dag-49f6162a-bf9,action,execute_action,worker-prod-use2-eks-00,worker,COMPLETED,2026-05-27 07:07:19,2026-05-27 07:07:19,2026-05-27 07:07:23,4427,"{""k"":0}","{""ok"":true}",,0,3,3507,78,"{""layer"":""worker""}",2026-06-23 12:00:00
node-5aa17491-c06,dag-49f6162a-bf9,task,execute_action,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-05-27 07:07:22,2026-05-27 07:07:22,2026-05-27 07:07:24,2778,"{""k"":1}","{""ok"":true}",,0,3,1149,230,"{""layer"":""manager""}",2026-06-23 12:00:00
node-d864ee2f-0d2,dag-49f6162a-bf9,action,evaluate_risk,worker-dr-use1-eks-03,worker,COMPLETED,2026-05-27 07:07:25,2026-05-27 07:07:25,2026-05-27 07:07:31,5899,"{""k"":2}","{""ok"":true}",,0,3,1401,450,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d8877a6c-25b,dag-49f6162a-bf9,io,match_sop,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-05-27 07:07:28,2026-05-27 07:07:28,2026-05-27 07:07:28,657,"{""k"":3}","{""ok"":true}",,0,3,3243,334,"{""layer"":""manager""}",2026-06-23 12:00:00
node-94824036-384,dag-49f6162a-bf9,decision,match_sop,worker-prod-usw2-eks-04,worker,COMPLETED,2026-05-27 07:07:31,2026-05-27 07:07:31,2026-05-27 07:07:34,3852,"{""k"":4}","{""ok"":true}",,0,3,2569,74,"{""layer"":""worker""}",2026-06-23 12:00:00
node-87a17329-e24,dag-ae8a666c-554,task,notify,worker-dr-use1-eks-04,worker,COMPLETED,2026-06-13 18:24:01,2026-06-13 18:24:01,2026-06-13 18:24:04,3328,"{""k"":0}","{""ok"":true}",,0,3,251,328,"{""layer"":""worker""}",2026-06-23 12:00:00
node-86832e1d-bcd,dag-ae8a666c-554,action,evaluate_risk,strategist-prod-use2-eks-00,strategist,COMPLETED,2026-06-13 18:24:04,2026-06-13 18:24:04,2026-06-13 18:24:09,4729,"{""k"":1}","{""ok"":true}",,0,3,899,265,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-7ac9058a-1b8,dag-ae8a666c-554,task,collect_metrics,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-06-13 18:24:07,2026-06-13 18:24:07,2026-06-13 18:24:08,1624,"{""k"":2}","{""ok"":true}",,0,3,1606,228,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-9de65db1-864,dag-ae8a666c-554,task,notify,worker-prod-use2-eks-00,worker,COMPLETED,2026-06-13 18:24:10,2026-06-13 18:24:10,2026-06-13 18:24:16,6397,"{""k"":3}","{""ok"":true}",,0,3,1094,199,"{""layer"":""worker""}",2026-06-23 12:00:00
node-9f3a9c2c-750,dag-ae8a666c-554,task,verify_outcome,worker-prod-use2-eks-03,worker,COMPLETED,2026-06-13 18:24:13,2026-06-13 18:24:13,2026-06-13 18:24:19,6144,"{""k"":4}","{""ok"":true}",,0,3,3406,204,"{""layer"":""worker""}",2026-06-23 12:00:00
node-312347a1-146,dag-ae8a666c-554,action,verify_outcome,worker-prod-usw2-eks-04,worker,COMPLETED,2026-06-13 18:24:16,2026-06-13 18:24:16,2026-06-13 18:24:19,2969,"{""k"":5}","{""ok"":true}",,0,3,1738,363,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6d98b4d2-d8f,dag-ae8a666c-554,decision,match_sop,worker-prod-usw2-eks-02,worker,COMPLETED,2026-06-13 18:24:19,2026-06-13 18:24:19,2026-06-13 18:24:22,3678,"{""k"":6}","{""ok"":true}",,0,3,1915,288,"{""layer"":""worker""}",2026-06-23 12:00:00
node-32157b0e-cb2,dag-d9f79335-0af,action,match_sop,worker-dr-use1-eks-03,worker,COMPLETED,2026-06-02 06:22:34,2026-06-02 06:22:34,2026-06-02 06:22:37,2622,"{""k"":0}","{""ok"":true}",,0,3,2657,329,"{""layer"":""worker""}",2026-06-23 12:00:00
node-94e23886-f4f,dag-d9f79335-0af,action,notify,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-02 06:22:37,2026-06-02 06:22:37,2026-06-02 06:22:42,4498,"{""k"":1}","{""ok"":true}",,0,3,1883,463,"{""layer"":""worker""}",2026-06-23 12:00:00
node-adf66ada-75d,dag-d9f79335-0af,io,verify_outcome,cluster_manager-prod-usw2-eks-01,manager,FAILED,2026-06-02 06:22:40,2026-06-02 06:22:40,2026-06-02 06:22:44,3818,"{""k"":2}","{""ok"":false}",invalid input,3,3,2192,487,"{""layer"":""manager""}",2026-06-23 12:00:00
node-207201b5-c5d,dag-d9f79335-0af,decision,notify,worker-dr-use1-eks-03,worker,COMPLETED,2026-06-02 06:22:43,2026-06-02 06:22:43,2026-06-02 06:22:50,7226,"{""k"":3}","{""ok"":true}",,0,3,1469,386,"{""layer"":""worker""}",2026-06-23 12:00:00
node-210df590-a3d,dag-964e6ffc-a93,decision,execute_action,worker-staging-use2-eks-03,worker,RUNNING,2026-06-15 08:03:45,2026-06-15 08:03:45,,,"{""k"":0}","{""ok"":false}",,0,3,1126,478,"{""layer"":""worker""}",2026-06-23 12:00:00
node-a527110a-93f,dag-964e6ffc-a93,action,evaluate_risk,worker-staging-use2-eks-00,worker,RUNNING,2026-06-15 08:03:48,2026-06-15 08:03:48,,,"{""k"":1}","{""ok"":false}",,0,3,235,435,"{""layer"":""worker""}",2026-06-23 12:00:00
node-be67e257-ead,dag-964e6ffc-a93,decision,match_sop,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-06-15 08:03:51,2026-06-15 08:03:51,2026-06-15 08:03:52,1067,"{""k"":2}","{""ok"":true}",,0,3,1230,431,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-3536fb9e-28c,dag-964e6ffc-a93,action,verify_outcome,worker-dr-use1-eks-01,worker,FAILED,2026-06-15 08:03:54,2026-06-15 08:03:54,2026-06-15 08:03:54,596,"{""k"":3}","{""ok"":false}",exception,1,3,1441,434,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6404869e-3e0,dag-964e6ffc-a93,action,notify,cluster_manager-prod-usw2-eks-00,manager,COMPLETED,2026-06-15 08:03:57,2026-06-15 08:03:57,2026-06-15 08:04:00,3607,"{""k"":4}","{""ok"":true}",,0,3,1389,445,"{""layer"":""manager""}",2026-06-23 12:00:00
node-e976c097-a82,dag-964e6ffc-a93,task,match_sop,cluster_manager-staging-use2-eks-01,manager,PENDING,2026-06-15 08:04:00,2026-06-15 08:04:00,,,"{""k"":5}","{""ok"":false}",,0,3,706,339,"{""layer"":""manager""}",2026-06-23 12:00:00
node-4d7b8a27-ec4,dag-183c2c90-805,task,match_sop,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-01 10:17:05,2026-06-01 10:17:05,2026-06-01 10:17:08,2627,"{""k"":0}","{""ok"":true}",,0,3,2027,112,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d54cd176-c51,dag-183c2c90-805,decision,notify,worker-dr-use1-eks-02,worker,COMPLETED,2026-06-01 10:17:08,2026-06-01 10:17:08,2026-06-01 10:17:15,7328,"{""k"":1}","{""ok"":true}",,0,3,760,94,"{""layer"":""worker""}",2026-06-23 12:00:00
node-759d8fc6-3c6,dag-183c2c90-805,decision,collect_metrics,worker-dr-use1-eks-03,worker,COMPLETED,2026-06-01 10:17:11,2026-06-01 10:17:11,2026-06-01 10:17:15,4428,"{""k"":2}","{""ok"":true}",,0,3,2143,173,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4be71e0c-793,dag-183c2c90-805,action,evaluate_risk,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-01 10:17:14,2026-06-01 10:17:14,2026-06-01 10:17:16,2390,"{""k"":3}","{""ok"":true}",,0,3,681,286,"{""layer"":""worker""}",2026-06-23 12:00:00
node-8c15f109-f62,dag-183c2c90-805,decision,decide_action,worker-dr-use1-eks-01,worker,COMPLETED,2026-06-01 10:17:17,2026-06-01 10:17:17,2026-06-01 10:17:21,3517,"{""k"":4}","{""ok"":true}",,0,3,1948,113,"{""layer"":""worker""}",2026-06-23 12:00:00
node-bc4b24c4-a8b,dag-183c2c90-805,decision,verify_outcome,worker-prod-usw2-eks-04,worker,COMPLETED,2026-06-01 10:17:20,2026-06-01 10:17:20,2026-06-01 10:17:22,1875,"{""k"":5}","{""ok"":true}",,0,3,378,172,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d5028d57-bdb,dag-183c2c90-805,decision,verify_outcome,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-06-01 10:17:23,2026-06-01 10:17:23,2026-06-01 10:17:25,2365,"{""k"":6}","{""ok"":true}",,0,3,1245,122,"{""layer"":""manager""}",2026-06-23 12:00:00
