id,prediction_id,use_case_id,namespace,pod_name,cluster_name,gbm_prob,risk_level,delivered,channel,suppressed,suppress_reason,alerted_at
1082,1396,1,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.9522,critical,true,slack,false,,2026-06-13 06:20:54
1083,1397,5,payments,payments-api-2729261-453da,staging-use2-eks,0.935,critical,true,teams,false,,2026-06-04 11:41:14
1084,1398,5,search,search-api-8352074-5b766,prod-usw2-eks,0.6689,high,false,teams,true,duplicate within suppression window,2026-06-16 20:53:29
1085,1399,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.8854,critical,true,email,false,,2026-06-18 13:40:34
1086,1403,4,inventory,inventory-svc-bf8f159-02345,prod-usw2-eks,0.8688,critical,true,pagerduty,false,,2026-05-30 00:11:33
1087,1404,13,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.9256,critical,true,pagerduty,false,,2026-06-17 18:50:54
1088,1406,1,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.7919,high,true,teams,false,,2026-06-22 19:44:17
1089,1409,10,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.8137,high,true,email,false,,2026-06-19 20:23:25
1090,1414,13,notifications,notifications-1938743-28dca,prod-use2-eks,0.6987,high,true,teams,false,,2026-06-06 08:51:28
1091,1416,10,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.7604,high,true,teams,false,,2026-06-23 02:16:50
1092,1417,14,search,indexer-6af7422-f66fc,dr-use1-eks,0.8871,critical,true,pagerduty,false,,2026-06-06 23:45:31
1093,1418,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.6245,medium,true,teams,false,,2026-06-14 20:02:08
1094,1419,7,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.7648,high,false,pagerduty,true,duplicate within suppression window,2026-06-17 19:45:51
1095,1421,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.6145,medium,false,teams,true,duplicate within suppression window,2026-06-23 06:19:31
1096,1422,10,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.8267,high,true,slack,false,,2026-06-08 07:33:03
1097,1423,2,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.7039,high,true,email,false,,2026-06-17 21:59:48
1098,1424,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.8462,high,false,email,true,duplicate within suppression window,2026-06-21 21:47:12
1099,1426,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.8291,high,true,email,false,,2026-06-17 06:14:08
1100,1428,1,notifications,notifications-b036879-82982,dr-use1-eks,0.831,high,false,slack,true,duplicate within suppression window,2026-06-21 19:37:03
1101,1430,4,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.9372,critical,true,teams,false,,2026-06-16 18:20:40
1102,1431,4,notifications,notifications-b036879-82982,dr-use1-eks,0.9498,critical,true,teams,false,,2026-06-23 03:33:20
1103,1432,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.76,high,false,pagerduty,true,duplicate within suppression window,2026-06-22 02:22:48
1104,1435,1,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.6234,medium,true,pagerduty,false,,2026-06-22 21:01:36
1105,1436,6,search,indexer-6af7422-f66fc,dr-use1-eks,0.7831,high,true,pagerduty,false,,2026-06-10 22:58:54
1106,1437,2,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8772,critical,true,slack,false,,2026-06-04 01:36:44
1107,1438,1,identity,session-store-4732511-0dba8,prod-use2-eks,0.6216,medium,true,slack,false,,2026-06-13 09:37:13
1108,1441,1,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.7413,high,true,slack,false,,2026-06-22 22:03:29
1109,1442,1,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.957,critical,false,teams,true,duplicate within suppression window,2026-05-30 00:09:37
1110,1443,2,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.6605,high,true,pagerduty,false,,2026-05-30 02:39:45
1111,1444,4,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.9278,critical,true,teams,false,,2026-06-09 21:10:18
1112,1446,10,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.83,high,true,teams,false,,2026-06-11 04:32:24
1113,1447,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.9456,critical,true,email,false,,2026-05-30 21:58:04
1114,1448,1,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.8464,high,false,email,true,duplicate within suppression window,2026-05-28 04:33:25
1115,1449,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.9429,critical,true,email,false,,2026-06-14 19:10:48
1116,1450,10,identity,session-store-4732511-0dba8,prod-use2-eks,0.6636,high,true,pagerduty,false,,2026-06-13 10:03:48
1117,1453,3,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.7337,high,true,pagerduty,false,,2026-06-17 10:47:16
1118,1454,5,search,search-api-be84964-d972c,dr-use1-eks,0.7629,high,true,teams,false,,2026-06-19 15:22:39
1119,1455,1,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.6603,high,true,teams,false,,2026-06-15 22:28:36
1120,1456,1,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.6784,high,true,teams,false,,2026-06-09 19:49:27
1121,1457,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.7465,high,true,pagerduty,false,,2026-06-19 13:02:48
1122,1458,7,search,search-api-1605640-8abaf,staging-use2-eks,0.7393,high,true,teams,false,,2026-06-23 05:45:37
1123,1461,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.929,critical,true,email,false,,2026-06-19 00:43:53
1124,1466,2,orders,orders-api-cbca488-26609,prod-usw2-eks,0.9231,critical,true,teams,false,,2026-06-15 10:34:56
1125,1467,10,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.6841,high,true,teams,false,,2026-06-16 03:05:31
1126,1468,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.7573,high,true,email,false,,2026-06-18 13:51:02
1127,1469,8,identity,session-store-a097c68-649a1,staging-use2-eks,0.6925,high,true,email,false,,2026-06-08 07:30:57
1128,1470,10,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.636,medium,false,email,true,duplicate within suppression window,2026-06-22 22:14:56
1129,1471,2,inventory,inventory-svc-bf8f159-02345,prod-usw2-eks,0.7878,high,false,teams,true,duplicate within suppression window,2026-06-07 08:15:24
1130,1475,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.6411,medium,true,slack,false,,2026-06-19 22:41:00
1131,1476,7,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.6941,high,true,email,false,,2026-06-20 05:45:44
1132,1477,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.6052,medium,true,teams,false,,2026-06-18 13:26:49
1133,1478,8,identity,session-store-a097c68-649a1,staging-use2-eks,0.6972,high,true,slack,false,,2026-06-22 10:45:55
1134,1479,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.7207,high,true,pagerduty,false,,2026-06-21 04:06:33
1135,1480,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.9567,critical,true,pagerduty,false,,2026-06-23 02:38:06
1136,1481,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.8328,high,true,email,false,,2026-06-10 11:12:58
1137,1482,4,orders,orders-api-cbca488-26609,prod-usw2-eks,0.6435,medium,true,teams,false,,2026-06-19 23:30:41
1138,1484,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.9477,critical,true,teams,false,,2026-06-20 02:43:37
1139,1485,1,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.7624,high,true,pagerduty,false,,2026-06-18 19:24:18
1140,1487,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.6782,high,true,email,false,,2026-06-21 12:24:56
1141,1488,6,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.848,high,true,teams,false,,2026-06-23 09:54:07
1142,1490,8,search,search-api-1605640-8abaf,staging-use2-eks,0.7849,high,true,teams,false,,2026-06-22 08:07:50
1143,1493,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.8838,critical,true,teams,false,,2026-06-18 14:12:04
1144,1495,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.8783,critical,false,teams,true,duplicate within suppression window,2026-06-21 08:03:22
1145,1496,14,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.9385,critical,true,teams,false,,2026-06-20 03:16:20
1146,1497,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.8279,high,true,pagerduty,false,,2026-05-28 03:04:47
1147,1498,1,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.6289,medium,true,teams,false,,2026-06-21 15:44:52
1148,1499,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.7494,high,true,email,false,,2026-06-05 20:19:34
