id,pod_name,namespace,cluster_name,metric_name,mean_value,stddev_value,p95_value,min_value,max_value,sample_count,window_days,computed_at
474,image-resizer-9994630-7c707,platform,prod-use2-eks,container_memory_working_set_bytes,4259.159,511.099,5962.822,2129.579,8092.401,599,7,2026-06-21 18:08:32
475,image-resizer-9994630-7c707,platform,prod-use2-eks,container_cpu_usage_seconds_total,3182.578,381.909,4455.609,1591.289,6046.898,3745,7,2026-06-22 02:10:52
476,image-resizer-9994630-7c707,platform,prod-use2-eks,container_memory_rss,1269.099,152.292,1776.739,634.55,2411.289,1870,7,2026-06-22 16:33:07
477,image-resizer-9994630-7c707,platform,prod-use2-eks,kube_pod_container_status_restarts_total,770.531,92.464,1078.743,385.265,1464.009,1358,7,2026-06-23 08:59:15
478,image-resizer-9994630-7c707,platform,prod-use2-eks,http_request_duration_ms,2174.305,260.917,3044.026,1087.152,4131.179,2463,7,2026-06-22 19:37:49
479,image-resizer-9994630-7c707,platform,prod-use2-eks,http_requests_total,3659.176,439.101,5122.846,1829.588,6952.434,1533,7,2026-06-21 19:58:06
480,image-resizer-9994630-7c707,platform,prod-use2-eks,container_fs_usage_bytes,4003.398,480.408,5604.757,2001.699,7606.456,2401,7,2026-06-22 02:20:27
481,image-resizer-9994630-7c707,platform,prod-use2-eks,container_network_receive_bytes_total,3148.573,377.829,4408.002,1574.287,5982.289,1955,7,2026-06-23 00:22:08
482,image-resizer-9994630-7c707,platform,prod-use2-eks,go_gc_duration_seconds,600.6,72.072,840.84,300.3,1141.14,3038,7,2026-06-22 04:35:29
483,image-resizer-9994630-7c707,platform,prod-use2-eks,process_open_fds,2455.477,294.657,3437.668,1227.739,4665.406,3311,7,2026-06-22 19:26:05
484,image-resizer-9994630-7c707,platform,prod-use2-eks,tcp_established,1061.789,127.415,1486.505,530.895,2017.4,1420,7,2026-06-21 13:08:03
485,config-svc-027a395-39a4d,platform,prod-use2-eks,container_memory_working_set_bytes,3919.118,470.294,5486.765,1959.559,7446.324,4817,7,2026-06-22 08:27:12
486,config-svc-027a395-39a4d,platform,prod-use2-eks,container_cpu_usage_seconds_total,1534.903,184.188,2148.864,767.452,2916.316,1434,7,2026-06-22 07:11:59
487,config-svc-027a395-39a4d,platform,prod-use2-eks,container_memory_rss,4893.295,587.195,6850.613,2446.647,9297.26,2452,7,2026-06-23 02:38:21
488,config-svc-027a395-39a4d,platform,prod-use2-eks,kube_pod_container_status_restarts_total,3098.729,371.848,4338.221,1549.365,5887.586,4717,7,2026-06-23 11:13:13
489,config-svc-027a395-39a4d,platform,prod-use2-eks,http_request_duration_ms,1004.253,120.51,1405.954,502.127,1908.081,3457,7,2026-06-23 04:18:14
490,config-svc-027a395-39a4d,platform,prod-use2-eks,http_requests_total,854.364,102.524,1196.11,427.182,1623.292,3593,7,2026-06-21 23:28:54
491,config-svc-027a395-39a4d,platform,prod-use2-eks,container_fs_usage_bytes,789.051,94.686,1104.672,394.526,1499.198,4693,7,2026-06-22 17:41:04
492,config-svc-027a395-39a4d,platform,prod-use2-eks,container_network_receive_bytes_total,1321.411,158.569,1849.975,660.705,2510.68,3520,7,2026-06-22 12:48:25
493,config-svc-027a395-39a4d,platform,prod-use2-eks,go_gc_duration_seconds,3873.43,464.812,5422.802,1936.715,7359.517,3631,7,2026-06-23 02:43:56
494,config-svc-027a395-39a4d,platform,prod-use2-eks,process_open_fds,4424.46,530.935,6194.244,2212.23,8406.474,3451,7,2026-06-23 03:15:44
495,config-svc-027a395-39a4d,platform,prod-use2-eks,tcp_established,3811.317,457.358,5335.844,1905.659,7241.503,3668,7,2026-06-22 08:08:04
496,config-svc-ddd1723-06ca5,platform,prod-use2-eks,container_memory_working_set_bytes,909.534,109.144,1273.348,454.767,1728.115,1951,7,2026-06-23 06:59:52
497,config-svc-ddd1723-06ca5,platform,prod-use2-eks,container_cpu_usage_seconds_total,2514.088,301.691,3519.723,1257.044,4776.767,758,7,2026-06-23 02:35:57
498,config-svc-ddd1723-06ca5,platform,prod-use2-eks,container_memory_rss,1992.253,239.07,2789.155,996.127,3785.281,2452,7,2026-06-22 16:51:50
499,config-svc-ddd1723-06ca5,platform,prod-use2-eks,kube_pod_container_status_restarts_total,1379.99,165.599,1931.986,689.995,2621.981,2107,7,2026-06-23 05:46:23
500,config-svc-ddd1723-06ca5,platform,prod-use2-eks,http_request_duration_ms,3577.237,429.268,5008.132,1788.619,6796.751,1723,7,2026-06-21 12:50:50
501,config-svc-ddd1723-06ca5,platform,prod-use2-eks,http_requests_total,3127.422,375.291,4378.391,1563.711,5942.103,3759,7,2026-06-22 06:09:38
502,config-svc-ddd1723-06ca5,platform,prod-use2-eks,container_fs_usage_bytes,1364.812,163.777,1910.737,682.406,2593.143,2498,7,2026-06-22 12:09:35
503,config-svc-ddd1723-06ca5,platform,prod-use2-eks,container_network_receive_bytes_total,2125.815,255.098,2976.141,1062.908,4039.049,3090,7,2026-06-21 12:52:45
504,config-svc-ddd1723-06ca5,platform,prod-use2-eks,go_gc_duration_seconds,2683.174,321.981,3756.443,1341.587,5098.03,1783,7,2026-06-22 16:23:04
505,config-svc-ddd1723-06ca5,platform,prod-use2-eks,process_open_fds,1051.338,126.161,1471.873,525.669,1997.542,720,7,2026-06-22 12:27:57
506,config-svc-ddd1723-06ca5,platform,prod-use2-eks,tcp_established,3355.514,402.662,4697.719,1677.757,6375.476,3807,7,2026-06-22 18:13:18
507,coredns-47d4438-c55d7,kube-system,prod-use2-eks,container_memory_working_set_bytes,3980.102,477.612,5572.142,1990.051,7562.193,705,7,2026-06-22 07:00:11
508,coredns-47d4438-c55d7,kube-system,prod-use2-eks,container_cpu_usage_seconds_total,2992.101,359.052,4188.941,1496.05,5684.991,2723,7,2026-06-22 12:03:45
509,coredns-47d4438-c55d7,kube-system,prod-use2-eks,container_memory_rss,190.068,22.808,266.096,95.034,361.13,1638,7,2026-06-22 19:01:57
510,coredns-47d4438-c55d7,kube-system,prod-use2-eks,kube_pod_container_status_restarts_total,2167.727,260.127,3034.818,1083.863,4118.681,3471,7,2026-06-21 18:38:08
511,coredns-47d4438-c55d7,kube-system,prod-use2-eks,http_request_duration_ms,1204.995,144.599,1686.993,602.497,2289.49,2129,7,2026-06-22 03:38:56
512,coredns-47d4438-c55d7,kube-system,prod-use2-eks,http_requests_total,4890.199,586.824,6846.278,2445.099,9291.377,2105,7,2026-06-22 19:11:11
513,coredns-47d4438-c55d7,kube-system,prod-use2-eks,container_fs_usage_bytes,1016.753,122.01,1423.454,508.377,1931.831,997,7,2026-06-22 05:30:59
514,coredns-47d4438-c55d7,kube-system,prod-use2-eks,container_network_receive_bytes_total,2242.868,269.144,3140.015,1121.434,4261.449,3025,7,2026-06-21 16:19:23
515,coredns-47d4438-c55d7,kube-system,prod-use2-eks,go_gc_duration_seconds,1908.804,229.056,2672.325,954.402,3626.727,1874,7,2026-06-21 13:16:45
516,coredns-47d4438-c55d7,kube-system,prod-use2-eks,process_open_fds,4011.555,481.387,5616.176,2005.777,7621.954,3692,7,2026-06-22 14:15:55
517,coredns-47d4438-c55d7,kube-system,prod-use2-eks,tcp_established,1245.418,149.45,1743.585,622.709,2366.295,3975,7,2026-06-21 23:14:33
518,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,container_memory_working_set_bytes,1157.716,138.926,1620.802,578.858,2199.66,4851,7,2026-06-23 07:53:12
519,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,container_cpu_usage_seconds_total,2887.611,346.513,4042.656,1443.806,5486.462,756,7,2026-06-22 05:46:43
520,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,container_memory_rss,4818.591,578.231,6746.028,2409.296,9155.323,1892,7,2026-06-22 19:47:42
521,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,kube_pod_container_status_restarts_total,3981.872,477.825,5574.621,1990.936,7565.557,4896,7,2026-06-22 14:55:54
522,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,http_request_duration_ms,4821.463,578.576,6750.048,2410.731,9160.779,873,7,2026-06-23 05:22:14
523,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,http_requests_total,299.141,35.897,418.798,149.571,568.368,621,7,2026-06-22 03:17:06
524,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,container_fs_usage_bytes,2649.327,317.919,3709.058,1324.664,5033.722,2803,7,2026-06-21 20:43:59
525,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,container_network_receive_bytes_total,2773.562,332.827,3882.986,1386.781,5269.767,4834,7,2026-06-23 09:03:51
526,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,go_gc_duration_seconds,1631.104,195.733,2283.546,815.552,3099.098,4212,7,2026-06-22 03:48:12
527,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,process_open_fds,2590.581,310.87,3626.814,1295.291,4922.104,727,7,2026-06-22 11:48:43
528,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,tcp_established,1362.376,163.485,1907.326,681.188,2588.514,3632,7,2026-06-21 12:41:23
529,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,container_memory_working_set_bytes,4181.886,501.826,5854.64,2090.943,7945.583,2478,7,2026-06-22 14:19:41
530,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,container_cpu_usage_seconds_total,3089.058,370.687,4324.681,1544.529,5869.21,3729,7,2026-06-23 11:42:11
531,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,container_memory_rss,3527.642,423.317,4938.699,1763.821,6702.52,4905,7,2026-06-23 03:16:45
532,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,kube_pod_container_status_restarts_total,1673.734,200.848,2343.227,836.867,3180.094,520,7,2026-06-21 13:49:12
533,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,http_request_duration_ms,516.094,61.931,722.532,258.047,980.579,2740,7,2026-06-22 17:29:55
534,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,http_requests_total,4289.941,514.793,6005.918,2144.971,8150.888,1134,7,2026-06-23 03:37:48
535,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,container_fs_usage_bytes,4797.607,575.713,6716.65,2398.804,9115.454,1273,7,2026-06-23 00:46:45
536,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,container_network_receive_bytes_total,489.123,58.695,684.772,244.561,929.333,894,7,2026-06-23 08:37:04
537,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,go_gc_duration_seconds,2818.572,338.229,3946.001,1409.286,5355.287,3370,7,2026-06-22 23:49:43
538,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,process_open_fds,320.629,38.475,448.881,160.315,609.195,1306,7,2026-06-22 15:09:40
539,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,tcp_established,1780.193,213.623,2492.27,890.096,3382.367,2712,7,2026-06-21 18:41:21
540,payments-api-1e23165-1e35b,payments,prod-usw2-eks,container_memory_working_set_bytes,2250.334,270.04,3150.468,1125.167,4275.635,3264,7,2026-06-23 04:14:31
541,payments-api-1e23165-1e35b,payments,prod-usw2-eks,container_cpu_usage_seconds_total,3108.535,373.024,4351.949,1554.268,5906.217,2986,7,2026-06-21 18:47:59
542,payments-api-1e23165-1e35b,payments,prod-usw2-eks,container_memory_rss,441.123,52.935,617.572,220.561,838.134,893,7,2026-06-23 00:59:40
543,payments-api-1e23165-1e35b,payments,prod-usw2-eks,kube_pod_container_status_restarts_total,2026.232,243.148,2836.725,1013.116,3849.842,2876,7,2026-06-22 08:02:46
544,payments-api-1e23165-1e35b,payments,prod-usw2-eks,http_request_duration_ms,4494.172,539.301,6291.841,2247.086,8538.928,3486,7,2026-06-22 12:48:26
545,payments-api-1e23165-1e35b,payments,prod-usw2-eks,http_requests_total,2227.405,267.289,3118.367,1113.703,4232.07,2579,7,2026-06-21 17:11:56
546,payments-api-1e23165-1e35b,payments,prod-usw2-eks,container_fs_usage_bytes,1262.158,151.459,1767.021,631.079,2398.1,964,7,2026-06-23 05:37:07
547,payments-api-1e23165-1e35b,payments,prod-usw2-eks,container_network_receive_bytes_total,3506.384,420.766,4908.938,1753.192,6662.13,4319,7,2026-06-23 08:11:35
548,payments-api-1e23165-1e35b,payments,prod-usw2-eks,go_gc_duration_seconds,3029.36,363.523,4241.104,1514.68,5755.784,4318,7,2026-06-22 15:41:52
549,payments-api-1e23165-1e35b,payments,prod-usw2-eks,process_open_fds,2224.231,266.908,3113.923,1112.115,4226.039,2154,7,2026-06-21 16:51:16
550,payments-api-1e23165-1e35b,payments,prod-usw2-eks,tcp_established,3444.026,413.283,4821.637,1722.013,6543.65,1860,7,2026-06-23 08:19:57
551,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,container_memory_working_set_bytes,2597.443,311.693,3636.421,1298.722,4935.142,2875,7,2026-06-23 11:30:24
552,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,container_cpu_usage_seconds_total,1640.564,196.868,2296.79,820.282,3117.072,3502,7,2026-06-22 09:50:29
553,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,container_memory_rss,999.285,119.914,1398.999,499.642,1898.641,1292,7,2026-06-22 06:20:57
554,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,kube_pod_container_status_restarts_total,2566.709,308.005,3593.393,1283.355,4876.748,2958,7,2026-06-22 03:11:04
555,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,http_request_duration_ms,4979.928,597.591,6971.9,2489.964,9461.864,3206,7,2026-06-21 14:06:26
556,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,http_requests_total,128.616,15.434,180.062,64.308,244.37,2166,7,2026-06-22 05:25:12
557,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,container_fs_usage_bytes,793.07,95.168,1110.298,396.535,1506.833,3463,7,2026-06-22 12:37:14
558,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,container_network_receive_bytes_total,4235.413,508.25,5929.578,2117.706,8047.284,1884,7,2026-06-23 03:04:48
559,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,go_gc_duration_seconds,338.797,40.656,474.316,169.398,643.714,4907,7,2026-06-21 20:09:08
560,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,process_open_fds,830.806,99.697,1163.129,415.403,1578.532,1674,7,2026-06-21 20:29:19
561,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,tcp_established,2456.332,294.76,3438.865,1228.166,4667.031,4653,7,2026-06-23 04:00:46
562,payments-api-423b015-b80bd,payments,prod-usw2-eks,container_memory_working_set_bytes,3091.67,371.0,4328.338,1545.835,5874.173,1974,7,2026-06-21 16:28:08
563,payments-api-423b015-b80bd,payments,prod-usw2-eks,container_cpu_usage_seconds_total,4102.836,492.34,5743.971,2051.418,7795.389,4874,7,2026-06-21 23:26:23
564,payments-api-423b015-b80bd,payments,prod-usw2-eks,container_memory_rss,26.828,3.219,37.559,13.414,50.973,4346,7,2026-06-23 05:38:50
565,payments-api-423b015-b80bd,payments,prod-usw2-eks,kube_pod_container_status_restarts_total,1282.466,153.896,1795.453,641.233,2436.686,4204,7,2026-06-21 22:39:34
566,payments-api-423b015-b80bd,payments,prod-usw2-eks,http_request_duration_ms,599.774,71.973,839.683,299.887,1139.57,3462,7,2026-06-22 13:15:14
567,payments-api-423b015-b80bd,payments,prod-usw2-eks,http_requests_total,2186.969,262.436,3061.757,1093.484,4155.241,2622,7,2026-06-23 10:44:14
568,payments-api-423b015-b80bd,payments,prod-usw2-eks,container_fs_usage_bytes,1398.57,167.828,1957.998,699.285,2657.283,2319,7,2026-06-22 11:10:46
569,payments-api-423b015-b80bd,payments,prod-usw2-eks,container_network_receive_bytes_total,2235.236,268.228,3129.33,1117.618,4246.948,4091,7,2026-06-23 03:23:51
570,payments-api-423b015-b80bd,payments,prod-usw2-eks,go_gc_duration_seconds,3566.37,427.964,4992.918,1783.185,6776.103,4992,7,2026-06-23 11:25:46
571,payments-api-423b015-b80bd,payments,prod-usw2-eks,process_open_fds,3203.101,384.372,4484.342,1601.551,6085.892,2063,7,2026-06-23 05:22:16
572,payments-api-423b015-b80bd,payments,prod-usw2-eks,tcp_established,4351.258,522.151,6091.762,2175.629,8267.391,2106,7,2026-06-22 19:26:14
573,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,container_memory_working_set_bytes,438.236,52.588,613.53,219.118,832.648,1359,7,2026-06-21 19:14:39
574,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,container_cpu_usage_seconds_total,1342.523,161.103,1879.533,671.262,2550.795,2509,7,2026-06-21 12:27:09
575,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,container_memory_rss,3168.987,380.278,4436.581,1584.493,6021.075,1987,7,2026-06-23 07:27:12
576,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,kube_pod_container_status_restarts_total,1706.853,204.822,2389.594,853.427,3243.021,672,7,2026-06-23 05:25:42
577,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,http_request_duration_ms,4735.478,568.257,6629.669,2367.739,8997.408,3942,7,2026-06-21 19:38:27
578,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,http_requests_total,447.352,53.682,626.293,223.676,849.969,4550,7,2026-06-21 19:45:16
579,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,container_fs_usage_bytes,3454.067,414.488,4835.694,1727.034,6562.728,4891,7,2026-06-21 19:11:10
580,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,container_network_receive_bytes_total,1244.071,149.289,1741.699,622.036,2363.735,4532,7,2026-06-22 04:32:43
581,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,go_gc_duration_seconds,3527.128,423.255,4937.98,1763.564,6701.544,703,7,2026-06-21 19:43:22
582,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,process_open_fds,2554.641,306.557,3576.497,1277.32,4853.817,4751,7,2026-06-23 11:03:00
583,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,tcp_established,2446.525,293.583,3425.135,1223.262,4648.397,3898,7,2026-06-22 13:10:06
584,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,container_memory_working_set_bytes,219.536,26.344,307.351,109.768,417.119,1535,7,2026-06-22 05:16:11
585,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,container_cpu_usage_seconds_total,2287.111,274.453,3201.955,1143.555,4345.511,1307,7,2026-06-22 20:13:31
586,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,container_memory_rss,1891.046,226.926,2647.465,945.523,3592.988,4151,7,2026-06-22 21:24:16
587,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,kube_pod_container_status_restarts_total,167.93,20.152,235.102,83.965,319.067,1851,7,2026-06-21 14:18:10
588,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,http_request_duration_ms,556.185,66.742,778.659,278.092,1056.751,3696,7,2026-06-21 23:56:28
589,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,http_requests_total,1358.321,162.999,1901.65,679.161,2580.81,629,7,2026-06-23 06:54:03
590,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,container_fs_usage_bytes,2328.684,279.442,3260.158,1164.342,4424.5,3188,7,2026-06-22 17:30:09
591,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,container_network_receive_bytes_total,3905.899,468.708,5468.259,1952.95,7421.208,2817,7,2026-06-23 06:57:57
592,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,go_gc_duration_seconds,3931.449,471.774,5504.028,1965.724,7469.753,529,7,2026-06-23 11:13:08
593,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,process_open_fds,3602.136,432.256,5042.991,1801.068,6844.059,1832,7,2026-06-23 09:40:17
594,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,tcp_established,2967.303,356.076,4154.224,1483.651,5637.875,3391,7,2026-06-22 05:52:18
595,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,container_memory_working_set_bytes,3633.003,435.96,5086.205,1816.502,6902.706,4255,7,2026-06-23 07:09:37
596,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,container_cpu_usage_seconds_total,811.443,97.373,1136.02,405.722,1541.742,2161,7,2026-06-22 20:10:56
597,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,container_memory_rss,834.249,100.11,1167.949,417.125,1585.074,4581,7,2026-06-22 21:02:13
598,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,kube_pod_container_status_restarts_total,1209.247,145.11,1692.946,604.624,2297.57,3841,7,2026-06-22 08:49:33
599,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,http_request_duration_ms,2470.181,296.422,3458.253,1235.09,4693.343,3768,7,2026-06-21 21:23:53
600,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,http_requests_total,4307.856,516.943,6030.999,2153.928,8184.927,1381,7,2026-06-21 12:49:43
601,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,container_fs_usage_bytes,3003.378,360.405,4204.729,1501.689,5706.417,1092,7,2026-06-22 17:24:00
602,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,container_network_receive_bytes_total,3063.93,367.672,4289.502,1531.965,5821.467,4885,7,2026-06-22 17:25:15
