id,feedback_id,prediction_id,pod_name,environment,expert_username,expert_role,accuracy_rating,usefulness_rating,timing_rating,remediation_quality,actual_leak_occurred,actual_time_to_leak_seconds,action_taken,action_effective,prevented_outage,expert_comments,suggested_improvements,false_positive_reason,false_negative_reason,model_should_learn,confidence_adjustment,feedback_timestamp,created_at,feedback_notes
387,1e63bed0-90ee-9736-27b6-81b34a584652,27b4c880-7b3a-8069-2cd7-b460054ddff2,session-store-4732511-0dba8,prod,rsingh,sre-lead,2,4,4,5,false,,drained node,true,false,"Spot-on, prevented an outage.",longer lookback window,,,true,0.04,2026-06-17 17:20:30,2026-06-23 12:00:00,
388,70325aec-990b-61a8-dbb2-8a05c201df8e,e038b12e-6c3b-e445-9293-42a9c4e6767e,search-api-d416b43-7cb20,dr,lwong,sre-oncall,4,3,3,4,true,677,drained node,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,-0.08,2026-06-23 08:23:42,2026-06-23 12:00:00,linked to INC-4662
389,389fe479-0bd7-35ef-5070-4312d43c041d,84eacec7-0bf8-b6d3-c164-4ad07c4fd98f,orders-api-bfb2f93-32ad3,prod,tgarcia,platform-eng,5,3,5,4,true,2580,monitored,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.19,2026-06-09 01:19:01,2026-06-23 12:00:00,linked to INC-4696
390,99393829-7f9f-980a-89d0-42ff8936a7e6,3cfd9591-94c0-bfa3-f306-f5f390cfd2b8,coredns-47d4438-c55d7,prod,jkim,platform-eng,4,4,2,3,true,2468,restarted pod,true,false,"Spot-on, prevented an outage.",,,,true,-0.18,2026-06-10 06:16:09,2026-06-23 12:00:00,linked to INC-4604
391,d903e3f9-16ee-61f7-6b94-b9ff8c06864d,e82a7f56-adcb-c43c-66f2-67ca82c9d544,checkout-web-4263246-52f3a,dr,jkim,platform-eng,5,2,3,2,true,5105,restarted pod,true,false,Alert fired but pod self-recovered.,longer lookback window,,,true,0.16,2026-06-22 18:57:35,2026-06-23 12:00:00,
392,e7a9827c-2989-e454-2e70-25991a233c0e,c5eaf7f6-3d37-da5c-c239-4ad68b488694,ledger-svc-2014124-29b88,prod,tgarcia,platform-eng,5,4,2,5,true,4457,monitored,true,false,Useful but timing was a bit late.,add node-pressure feature,,,true,0.08,2026-06-17 03:41:55,2026-06-23 12:00:00,linked to INC-4904
393,cdd8e5cc-9fd1-d0f3-84db-13451178f072,dd1788ba-5f20-5869-f766-b88e1f1d52f5,inventory-svc-1d6f570-1b50d,staging,lwong,sre-oncall,3,5,2,3,false,,restarted pod,true,false,Alert fired but pod self-recovered.,longer lookback window,,,true,0.07,2026-06-19 00:16:19,2026-06-23 12:00:00,
394,878c6b96-86af-5a80-b780-377775ef2491,90dc4e03-fc48-f759-0e98-40bda1bb481d,payments-api-2729261-453da,staging,lwong,sre-oncall,5,4,3,3,true,269,raised memory limit,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,0.04,2026-06-20 20:17:07,2026-06-23 12:00:00,
395,a6b0d892-0f6a-63d0-bbaf-074408f068e7,041cf7d6-fc8a-04fa-38f2-f5aeb742e38f,checkout-web-0101b48-2b2af,prod,tgarcia,platform-eng,4,2,5,5,true,1821,monitored,false,false,"Spot-on, prevented an outage.",,,,true,0.07,2026-06-20 11:10:37,2026-06-23 12:00:00,
396,48f985a5-a8c8-af61-8ca7-1c4709bcc9a2,30309612-5a88-3abf-0796-3c667758b115,ledger-svc-0744083-43011,prod,tgarcia,platform-eng,4,3,3,2,true,5667,scaled deployment,true,true,Useful but timing was a bit late.,,,,true,0.03,2026-06-17 07:37:26,2026-06-23 12:00:00,linked to INC-4995
397,ec6aefab-e957-e42e-ee69-2dc12dc01317,3956003d-0b17-3cbf-cf56-d515799acc2c,payments-api-6c2b997-3e07d,prod,lwong,sre-oncall,5,2,5,5,false,,raised memory limit,true,false,"Spot-on, prevented an outage.",longer lookback window,,,true,0.14,2026-06-18 15:01:56,2026-06-23 12:00:00,follow-up in retro
398,da03878d-215e-90ff-5e79-14562d178150,a32a4a61-7731-bb59-12ab-8b5dbabfc1a9,inventory-svc-bfded25-1e6d2,prod,tgarcia,platform-eng,4,3,2,2,false,,raised memory limit,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.03,2026-06-02 17:31:03,2026-06-23 12:00:00,linked to INC-4972
399,d1fffa84-f90b-ee1d-c078-ab144b9d016e,5e9d7ff2-055d-82ce-402e-6c9156253782,checkout-web-c2eb578-2d181,prod,tgarcia,platform-eng,5,4,4,3,true,651,scaled deployment,true,true,Accurate call on payments-api.,longer lookback window,,,true,0.16,2026-06-15 02:30:13,2026-06-23 12:00:00,linked to INC-4125
400,55fe47a6-bd30-ff05-5586-e809898c5aac,88ce7f25-9ae3-16d1-8595-c610f99a5f85,cart-svc-0a94879-c1bba,prod,achen,sre-oncall,5,4,2,2,true,731,raised memory limit,true,true,Useful but timing was a bit late.,add node-pressure feature,,,true,0.13,2026-06-04 05:39:58,2026-06-23 12:00:00,follow-up in retro
401,091f3fa0-efeb-ba63-62eb-39f8b4a35933,387507ac-da5e-97aa-701b-022ddf0b57d5,orders-api-21c5d48-15186,prod,mpatel,sre-lead,4,5,2,2,true,5122,raised memory limit,true,true,Useful but timing was a bit late.,longer lookback window,,,true,-0.13,2026-06-19 22:09:05,2026-06-23 12:00:00,
402,e36dd1dd-8a8e-f711-b290-68030db17871,bd9be81c-6bf5-0356-33e5-1257a83283f7,cart-svc-ee38458-64d46,prod,mpatel,sre-lead,4,5,4,3,true,883,restarted pod,true,true,Useful but timing was a bit late.,,,,true,0.16,2026-06-04 18:49:23,2026-06-23 12:00:00,linked to INC-4949
403,048274b2-44b1-5ae5-aeb1-97b124c847be,2fda0cd6-075a-3c9e-a942-4a1f40a9647c,payments-worker-bbc0947-0aa1a,prod,achen,sre-oncall,5,4,2,4,true,2925,monitored,true,false,Useful but timing was a bit late.,tune threshold for staging,,,true,0.04,2026-06-01 15:14:19,2026-06-23 12:00:00,linked to INC-4106
404,cf77ac2a-0793-04f9-f231-289aad98e681,e9d395cc-a721-9177-0d2f-20c800d550e5,orders-api-7f89525-97cdd,prod,jkim,platform-eng,3,4,3,4,false,,restarted pod,true,false,Alert fired but pod self-recovered.,,,,true,-0.04,2026-06-19 23:52:07,2026-06-23 12:00:00,
405,3fce1e4f-b081-901b-f41f-d73c61ec0cb5,55a0c379-d1c9-e9c4-0735-6a0b4c335aab,indexer-b957537-8aa20,prod,rsingh,sre-lead,5,5,4,5,false,,raised memory limit,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.16,2026-05-27 02:00:16,2026-06-23 12:00:00,linked to INC-4891
406,216aca1d-a91f-d056-c722-a0af5f4036f8,6958d268-a266-16eb-649d-dd356250fd05,checkout-web-ec64e26-f37ce,prod,lwong,sre-oncall,5,2,3,5,false,,drained node,false,false,Useful but timing was a bit late.,longer lookback window,,,true,0.13,2026-05-25 09:51:20,2026-06-23 12:00:00,follow-up in retro
407,94e9c931-2310-d7d1-ee1a-dc5c30399168,98a74578-0419-6ce9-a41f-51dd263e2354,orders-worker-8482791-f2d9f,prod,achen,sre-oncall,5,2,4,5,true,2578,raised memory limit,true,true,Useful but timing was a bit late.,longer lookback window,,,true,0.17,2026-06-19 19:52:26,2026-06-23 12:00:00,
408,f275bd14-c2c7-7f8a-9fc8-a996545c99ae,be578609-8555-5ef3-b5aa-73c52916623d,search-api-d416b43-7cb20,dr,lwong,sre-oncall,5,5,2,4,true,2417,scaled deployment,true,false,Alert fired but pod self-recovered.,,,,true,-0.15,2026-06-24 09:16:31,2026-06-23 12:00:00,
409,ed026bf4-0ed2-e119-7a36-4cb4044e4855,811cb89a-0bd2-f029-527d-7b48f801e0bc,coredns-37f1521-4cd3d,prod,achen,sre-oncall,5,5,5,3,true,3960,raised memory limit,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,0.18,2026-06-21 03:37:35,2026-06-23 12:00:00,
410,b24571a4-5296-4ec4-b117-673eb53ee5ae,c775df27-799b-ea70-e4d6-48af0f4fb748,cart-svc-51c2594-4d271,prod,jkim,platform-eng,3,4,3,4,false,,raised memory limit,true,false,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.18,2026-06-24 08:23:20,2026-06-23 12:00:00,
411,f856233e-bcc8-1f14-f363-50f52f949d41,22bfff27-2781-3dae-f615-f567eaa3f1fb,orders-api-7f89525-97cdd,prod,jkim,platform-eng,4,3,2,4,true,2484,raised memory limit,true,true,"Spot-on, prevented an outage.",tune threshold for staging,,,true,0.18,2026-06-23 04:55:07,2026-06-23 12:00:00,
412,aeecbc41-44b7-32f4-a326-f5f62c489bb7,01d69427-7924-bc4a-cc28-b61eb22b4785,session-store-28ebc77-cf7c8,prod,tgarcia,platform-eng,5,5,2,3,true,6117,raised memory limit,true,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.2,2026-06-21 10:58:42,2026-06-23 12:00:00,
413,a42ce668-7303-8355-c0d1-13fb5d53dfab,4b484027-040d-4ad0-915e-c0c8a5340a20,auth-gateway-7d2aa28-56f78,prod,achen,sre-oncall,4,2,3,2,false,,scaled deployment,true,false,Alert fired but pod self-recovered.,add node-pressure feature,,,true,-0.01,2026-06-05 05:37:45,2026-06-23 12:00:00,linked to INC-4205
414,e34b4d36-6826-80b5-1577-9e7bede99166,49487da7-fcb2-05b7-1c2b-fee1f143d61a,search-api-8352074-5b766,prod,tgarcia,platform-eng,1,2,5,5,false,,raised memory limit,true,false,Useful but timing was a bit late.,,"metric spike was a deploy, not a leak",,true,-0.07,2026-06-15 13:47:40,2026-06-23 12:00:00,follow-up in retro
415,80c976af-36dd-2d3a-5819-0cde2f277191,f34e0fd0-a76c-0062-c1f1-c008f4497dde,cart-svc-51c2594-4d271,prod,achen,sre-oncall,4,3,3,3,true,1107,raised memory limit,true,true,Alert fired but pod self-recovered.,,,,true,-0.14,2026-06-19 11:24:32,2026-06-23 12:00:00,
416,3411085f-f863-4b5f-3219-33e083f4b45b,209e89e1-1c33-ed86-4ee6-43bcf83af716,cart-svc-882ca58-64a75,prod,jkim,platform-eng,4,5,4,3,true,3529,monitored,false,true,Useful but timing was a bit late.,longer lookback window,,,true,0.12,2026-06-12 12:59:23,2026-06-23 12:00:00,follow-up in retro
417,e44cac18-5390-896b-5c3a-07c7dee16176,da386ca9-0c73-a7b0-0170-2ef6f01e93e1,notifications-1938743-28dca,prod,tgarcia,platform-eng,5,4,3,5,true,5536,monitored,false,true,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.01,2026-06-21 00:26:13,2026-06-23 12:00:00,
418,a75c810c-9de4-0654-4f89-3d5d6004ff39,ee682571-3e45-476f-9fce-b04118b39005,checkout-web-2b77739-52fdd,staging,tgarcia,platform-eng,4,4,4,2,true,3851,restarted pod,true,true,Alert fired but pod self-recovered.,tune threshold for staging,,,true,0.13,2026-06-25 04:20:32,2026-06-23 12:00:00,linked to INC-4837
419,6eb00a95-1d82-885d-b8b9-e8da26e02c5b,cbad835a-44d7-b553-2e2b-b9cbe1c36de4,checkout-web-4263246-52f3a,dr,jkim,platform-eng,5,2,5,4,true,5953,restarted pod,true,true,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.09,2026-06-21 07:44:07,2026-06-23 12:00:00,follow-up in retro
420,f3df6f06-5f03-558e-d6e5-59d1bff3f4dd,770b2e56-1b63-82b0-69fd-a1df9869d1b2,orders-api-402bb51-ad48f,prod,mpatel,sre-lead,2,3,3,2,false,,scaled deployment,true,false,"Caught the leak ~20m early, gave us time to scale.",,"metric spike was a deploy, not a leak",,false,-0.05,2026-06-15 04:26:01,2026-06-23 12:00:00,follow-up in retro
421,e65c66c6-f396-fb6a-9a31-415e4e3d5448,3aef1ea8-e2e9-d37e-abd6-b4714f234ae7,notifications-1938743-28dca,prod,tgarcia,platform-eng,1,2,4,3,false,,monitored,true,false,Accurate call on payments-api.,add node-pressure feature,"metric spike was a deploy, not a leak",,true,0.05,2026-06-15 06:36:36,2026-06-23 12:00:00,
422,e82d53ce-bb1d-9ca4-200f-465d6d108eca,72a1b477-0739-9ae1-3491-c4bf0fb5912e,auth-gateway-bf1d422-2018d,prod,rsingh,sre-lead,4,2,5,2,false,,drained node,false,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.07,2026-05-28 06:37:06,2026-06-23 12:00:00,linked to INC-4683
423,14a8ef79-2547-5191-2350-899cf1d5660d,d1750d71-0dc1-4e41-6924-213edfa1d3aa,search-api-8352074-5b766,prod,lwong,sre-oncall,4,5,4,3,true,2825,raised memory limit,true,false,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.12,2026-06-21 09:38:44,2026-06-23 12:00:00,follow-up in retro
424,c28a12c3-06a0-ea82-5f12-9ba554ef9c93,ef42e4d3-7ae8-1863-2e64-25e997f22f3b,orders-api-e9b4a39-c3784,prod,rsingh,sre-lead,4,4,3,2,true,5791,raised memory limit,false,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.06,2026-06-22 06:05:47,2026-06-23 12:00:00,linked to INC-4552
425,d28cee10-bd80-dbf1-9699-7da3dac7fe66,d41cafa6-d436-a0d3-f84e-241194e76d2a,payments-api-58c5e74-26d34,prod,achen,sre-oncall,4,3,4,4,true,4693,scaled deployment,false,true,Useful but timing was a bit late.,add node-pressure feature,,,true,0.17,2026-06-24 05:28:38,2026-06-23 12:00:00,follow-up in retro
426,416a3aeb-4236-bfcc-14b5-5650c9e444e4,906762d4-7f8a-7c15-0f97-dc9773ac57a8,orders-worker-8482791-f2d9f,prod,lwong,sre-oncall,4,3,4,5,true,489,scaled deployment,true,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.1,2026-06-19 20:01:27,2026-06-23 12:00:00,follow-up in retro
427,f6e9e955-5439-5661-4ace-139d1c9d9aee,69202db2-d766-5d10-0b66-24a181ff104a,checkout-web-aca9086-f5fe6,staging,tgarcia,platform-eng,4,3,4,3,true,5841,raised memory limit,true,false,Alert fired but pod self-recovered.,add node-pressure feature,,,true,0.12,2026-06-23 14:57:51,2026-06-23 12:00:00,follow-up in retro
428,0ddd8ee1-8d32-76bb-04d5-9e0e9d61ccaa,390b79bd-1c8d-5b6b-5f08-d7651d948ba1,orders-worker-8482791-f2d9f,prod,achen,sre-oncall,4,3,2,2,true,1692,scaled deployment,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,0.08,2026-06-22 17:26:12,2026-06-23 12:00:00,linked to INC-4889
429,59430f67-bd1d-a250-1990-99ad5227c5e5,0fb7a602-344e-a7d6-9033-77ebbe104a06,checkout-web-4263246-52f3a,dr,lwong,sre-oncall,4,2,3,3,true,6427,drained node,true,true,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.15,2026-06-23 18:51:59,2026-06-23 12:00:00,
430,52369225-62ea-3ef3-2473-453758f0bce4,e484082e-74dc-92d7-5928-1c720ab4ff57,session-store-1ac5266-1ca26,prod,achen,sre-oncall,4,2,3,3,true,1583,scaled deployment,true,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.17,2026-06-11 14:15:34,2026-06-23 12:00:00,
431,b0cfdb30-0f0c-cbdd-cd9e-8d7ae82c10a6,9f53d055-781a-60c9-dae0-eddb65f9ae7d,orders-api-cbca488-26609,prod,achen,sre-oncall,5,5,4,5,true,3785,restarted pod,true,false,Useful but timing was a bit late.,,,,true,-0.12,2026-06-16 21:33:44,2026-06-23 12:00:00,follow-up in retro
432,3d92b728-6a60-70d2-1a02-33e0d37f7d26,aa259338-edb0-a098-e874-1fbfcb9d2273,checkout-web-0101b48-2b2af,prod,jkim,platform-eng,5,2,4,2,true,2180,restarted pod,true,true,Useful but timing was a bit late.,,,,true,0.14,2026-06-23 13:24:17,2026-06-23 12:00:00,linked to INC-4567
433,eb7bcb2c-35b4-02b7-0b2d-e14199a2dd1c,fc50081d-9edd-6b6f-0741-3a6011ee1139,cart-svc-51c2594-4d271,prod,achen,sre-oncall,4,3,4,4,true,5471,monitored,true,true,Alert fired but pod self-recovered.,add node-pressure feature,,,true,0.17,2026-06-16 00:35:18,2026-06-23 12:00:00,
434,55983016-f7ca-8fd2-5ca8-acfcdb9670a9,9a7fa103-c1dd-d419-8715-137bd0d8f21e,orders-api-21c5d48-15186,prod,achen,sre-oncall,4,5,3,3,true,5380,drained node,true,false,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.2,2026-06-24 19:21:33,2026-06-23 12:00:00,follow-up in retro
435,34f9f2ae-af0d-e7e0-f901-17c0184f9907,0a02e71e-61ee-9775-77df-9143b04342dc,session-store-4732511-0dba8,prod,tgarcia,platform-eng,4,4,2,5,true,6499,monitored,true,false,Alert fired but pod self-recovered.,add node-pressure feature,,,true,0.19,2026-06-15 03:43:15,2026-06-23 12:00:00,linked to INC-4807
436,48fc0973-b3eb-31ce-a0f3-79a87373cb3f,1148f2d7-3291-c540-25be-ea344a4fd8ba,notifications-1938743-28dca,prod,achen,sre-oncall,4,3,4,4,true,2834,restarted pod,true,true,"Caught the leak ~20m early, gave us time to scale.",,,,true,-0.19,2026-06-05 16:11:29,2026-06-23 12:00:00,linked to INC-4316
437,2ba7515c-6202-017c-328a-121fdb5927bf,de3ebf8b-add5-1bdd-e062-18ffa9a2d60f,session-store-28ebc77-cf7c8,prod,lwong,sre-oncall,4,2,2,4,true,2558,drained node,true,true,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.18,2026-06-14 11:20:31,2026-06-23 12:00:00,
438,02240e69-1240-a4e1-d41a-40c4d0f3d126,9dedb111-d9c9-661e-9550-39b287dcce76,coredns-4a8b365-1d9fc,prod,achen,sre-oncall,2,5,4,2,false,,monitored,true,false,"Caught the leak ~20m early, gave us time to scale.",,,,true,0.14,2026-06-20 11:50:26,2026-06-23 12:00:00,follow-up in retro
439,a1a30caa-a5dd-4e80-bbbc-f932645076e7,45c5c90e-40fd-2ab9-e6bc-e785a63b1238,auth-gateway-ec6b034-0575b,prod,jkim,platform-eng,5,4,3,4,false,,restarted pod,true,false,Alert fired but pod self-recovered.,longer lookback window,,,true,-0.03,2026-06-03 19:37:57,2026-06-23 12:00:00,follow-up in retro
440,445a6fb6-2346-1433-e96c-5ac996a08af1,e8d49cab-cb5a-1a2d-12fe-c244ad78111a,payments-api-1ce3577-591ac,prod,achen,sre-oncall,3,5,5,4,false,,restarted pod,false,false,Alert fired but pod self-recovered.,longer lookback window,"metric spike was a deploy, not a leak",,false,0.2,2026-06-24 09:26:22,2026-06-23 12:00:00,
441,c9372c54-29c7-5341-1cb8-19e4bfdb2779,24facd6e-917b-a142-67af-61c2504ecfca,orders-api-402bb51-ad48f,prod,jkim,platform-eng,1,3,5,2,false,,restarted pod,true,false,"Spot-on, prevented an outage.",tune threshold for staging,"metric spike was a deploy, not a leak",,true,-0.17,2026-06-18 07:55:03,2026-06-23 12:00:00,follow-up in retro
442,ce58f4ef-f6d1-ccc5-3703-044e9c944a56,2310de00-0cb8-30b1-fc52-1dc5db6b3b1a,auth-gateway-bf1d422-2018d,prod,rsingh,sre-lead,4,4,3,3,false,,drained node,true,false,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.16,2026-06-07 11:17:46,2026-06-23 12:00:00,linked to INC-4668
443,777b2672-bbfe-e28a-3bd1-71bb97891d55,b25c2a7a-5767-18a3-709a-513ce55d9fca,recommendation-87e3198-026ea,prod,tgarcia,platform-eng,4,4,4,4,false,,monitored,true,false,Accurate call on payments-api.,,,,true,-0.15,2026-06-17 07:11:09,2026-06-23 12:00:00,linked to INC-4374
444,5c46ad66-eb21-c4c8-bc38-ae9a345a42dc,0d1f04e8-173e-aab3-0a05-5cd36a2d02ef,session-store-28ebc77-cf7c8,prod,tgarcia,platform-eng,5,2,3,5,true,1615,scaled deployment,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,-0.12,2026-06-17 21:41:08,2026-06-23 12:00:00,linked to INC-4957
445,eccdfd44-3fe8-8a21-0b9e-6b22c6ab5fc6,72d0f3b1-ecdd-7c50-d912-a0e9726d50c0,orders-api-402bb51-ad48f,prod,lwong,sre-oncall,2,2,2,2,false,,restarted pod,false,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.06,2026-06-24 03:02:45,2026-06-23 12:00:00,linked to INC-4875
446,19f9daee-5ea6-153e-4ebf-52c89510cb5b,bea8a256-3796-3ab1-2424-a231b8651fa4,payments-worker-bbc0947-0aa1a,prod,achen,sre-oncall,2,2,4,4,false,,monitored,true,false,Useful but timing was a bit late.,longer lookback window,"metric spike was a deploy, not a leak",,false,-0.06,2026-06-20 15:37:50,2026-06-23 12:00:00,linked to INC-4198
447,69e3cd98-22fd-e002-66c0-e4b3a70d8194,a8f9c884-a202-1a95-c1bb-93ec5498f94b,cart-svc-51c2594-4d271,prod,mpatel,sre-lead,5,5,2,4,true,4808,restarted pod,true,true,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.13,2026-06-18 14:46:54,2026-06-23 12:00:00,follow-up in retro
448,03cf0c7e-4212-93bf-9d3e-e292f5b00fec,f16079cf-9bf7-c349-518b-52919ea27b61,search-api-eff0684-a368a,prod,mpatel,sre-lead,4,5,4,4,false,,restarted pod,true,false,Accurate call on payments-api.,,,,true,0.07,2026-05-26 21:22:16,2026-06-23 12:00:00,linked to INC-4057
449,c2d3cd54-5cf9-3544-59d4-41ff454676df,5da7fb1b-8ff2-b100-1c7c-36159cc9f4ee,session-store-a097c68-649a1,staging,achen,sre-oncall,5,2,5,5,true,916,raised memory limit,false,true,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.12,2026-06-16 13:53:57,2026-06-23 12:00:00,follow-up in retro
450,7d2d9ba6-1b38-71e1-17c4-f13ca988f02b,40386ae1-8e5e-3d70-af79-3f276648c9a4,ledger-svc-2014124-29b88,prod,lwong,sre-oncall,4,2,2,2,true,2501,monitored,true,true,Useful but timing was a bit late.,longer lookback window,,,true,-0.09,2026-06-19 11:13:21,2026-06-23 12:00:00,follow-up in retro
451,fa0ec833-685e-32cf-2133-3efd67ed86f9,6c26318b-6644-2a6f-4950-916da920e972,payments-api-58c5e74-26d34,prod,tgarcia,platform-eng,1,4,3,2,false,,raised memory limit,false,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,"metric spike was a deploy, not a leak",,true,0.17,2026-06-24 01:20:03,2026-06-23 12:00:00,
452,b34d5229-daa7-23a0-e86f-187b424bbf9a,7dbc09e4-1a5b-1d09-a1d8-0c6b68c780ad,payments-worker-bbc0947-0aa1a,prod,achen,sre-oncall,4,4,2,4,true,459,restarted pod,true,true,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.2,2026-06-16 05:26:49,2026-06-23 12:00:00,linked to INC-4716
453,a441e856-45e1-ffa0-1015-34e7297ca1d3,7cd5219e-77b4-4d49-9b68-5cbae17b8b3b,indexer-6af7422-f66fc,dr,tgarcia,platform-eng,5,4,4,3,true,6889,restarted pod,true,false,Alert fired but pod self-recovered.,longer lookback window,,,true,0.09,2026-06-07 21:44:27,2026-06-23 12:00:00,linked to INC-4884
454,1bccb59e-6af9-49ca-bb11-b6f1e7ef17d8,827f00d8-3446-2f12-5117-550865910c29,auth-gateway-c975434-e6ef9,staging,lwong,sre-oncall,5,3,5,4,false,,scaled deployment,true,false,Accurate call on payments-api.,tune threshold for staging,,,true,0.04,2026-06-12 07:53:59,2026-06-23 12:00:00,linked to INC-4825
455,d698f432-d061-2de0-503d-cf1af8d0eb5a,b1c67fc5-2117-d3a6-c2ab-43724bc9635a,orders-worker-8482791-f2d9f,prod,jkim,platform-eng,5,3,5,4,true,4284,drained node,false,true,Accurate call on payments-api.,tune threshold for staging,,,true,0.06,2026-06-20 13:50:01,2026-06-23 12:00:00,
456,cf5f77f5-85cc-8529-d094-36b837de9e37,a1c30945-08e4-247a-8349-fe98acf38c2c,config-svc-929cd33-16be4,staging,mpatel,sre-lead,4,2,5,3,true,3771,raised memory limit,true,true,"Caught the leak ~20m early, gave us time to scale.",,,,true,-0.02,2026-06-12 09:12:40,2026-06-23 12:00:00,
457,05c0409c-1716-1005-100e-d764d98a3f2b,ab0f35e5-ac12-d1e5-b221-6c29a0711e0c,image-resizer-9994630-7c707,prod,achen,sre-oncall,4,4,3,4,true,1748,drained node,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,-0.13,2026-06-21 04:17:46,2026-06-23 12:00:00,linked to INC-4986
