id,agent_name,agent_type,status,cluster_name,last_heartbeat,metadata,created_at,updated_at
401,strategist-staging-use2-eks-00,strategist,idle,staging-use2-eks,2026-06-23 11:59:36,"{""version"":""1.4.2"",""queue_depth"":9,""load"":0.1}",2026-06-15 17:54:40,2026-06-23 12:00:00
402,cluster_manager-staging-use2-eks-01,cluster_manager,active,staging-use2-eks,2026-06-23 11:53:28,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.73}",2026-06-09 15:58:48,2026-06-23 12:00:00
403,worker-prod-usw2-eks-04,worker,idle,prod-usw2-eks,2026-06-23 11:58:04,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.99}",2026-05-25 11:18:32,2026-06-23 12:00:00
404,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:57:28,"{""version"":""1.4.2"",""queue_depth"":27,""load"":0.98}",2026-06-08 05:43:18,2026-06-23 12:00:00
405,worker-dr-use1-eks-03,worker,degraded,dr-use1-eks,2026-06-23 11:54:49,"{""version"":""1.4.2"",""queue_depth"":13,""load"":0.89}",2026-06-01 04:29:48,2026-06-23 12:00:00
406,worker-prod-usw2-eks-01,worker,idle,prod-usw2-eks,2026-06-23 11:59:07,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.68}",2026-06-12 10:23:34,2026-06-23 12:00:00
407,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:51:27,"{""version"":""1.4.2"",""queue_depth"":9,""load"":0.99}",2026-06-09 02:19:43,2026-06-23 12:00:00
408,worker-staging-use2-eks-04,worker,idle,staging-use2-eks,2026-06-23 11:55:10,"{""version"":""1.4.2"",""queue_depth"":14,""load"":0.06}",2026-06-21 12:01:08,2026-06-23 12:00:00
409,cluster_manager-dr-use1-eks-01,cluster_manager,idle,dr-use1-eks,2026-06-23 11:52:52,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.24}",2026-05-27 09:13:45,2026-06-23 12:00:00
410,worker-staging-use2-eks-01,worker,degraded,staging-use2-eks,2026-06-23 11:59:33,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.07}",2026-06-04 17:05:28,2026-06-23 12:00:00
411,worker-prod-usw2-eks-01,worker,idle,prod-usw2-eks,2026-06-23 11:55:09,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.53}",2026-06-18 12:22:54,2026-06-23 12:00:00
412,worker-dr-use1-eks-03,worker,idle,dr-use1-eks,2026-06-23 11:59:54,"{""version"":""1.4.2"",""queue_depth"":22,""load"":0.72}",2026-06-20 22:26:31,2026-06-23 12:00:00
413,worker-prod-use2-eks-00,worker,active,prod-use2-eks,2026-06-23 11:50:33,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.23}",2026-05-28 14:46:16,2026-06-23 12:00:00
414,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:50:47,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.34}",2026-05-31 09:42:51,2026-06-23 12:00:00
415,worker-staging-use2-eks-05,worker,active,staging-use2-eks,2026-06-23 11:54:49,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.66}",2026-06-21 14:32:28,2026-06-23 12:00:00
416,worker-staging-use2-eks-02,worker,active,staging-use2-eks,2026-06-23 11:51:19,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.4}",2026-06-17 15:03:53,2026-06-23 12:00:00
417,worker-prod-usw2-eks-02,worker,idle,prod-usw2-eks,2026-06-23 11:50:06,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.47}",2026-06-18 16:11:34,2026-06-23 12:00:00
418,worker-dr-use1-eks-04,worker,degraded,dr-use1-eks,2026-06-23 11:52:19,"{""version"":""1.4.2"",""queue_depth"":22,""load"":0.3}",2026-06-16 20:24:29,2026-06-23 12:00:00
419,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:50:29,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.09}",2026-05-26 00:57:27,2026-06-23 12:00:00
420,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:53:33,"{""version"":""1.4.2"",""queue_depth"":38,""load"":0.08}",2026-05-27 09:54:08,2026-06-23 12:00:00
421,worker-prod-use2-eks-03,worker,degraded,prod-use2-eks,2026-06-23 11:55:43,"{""version"":""1.4.2"",""queue_depth"":13,""load"":0.58}",2026-06-06 06:01:41,2026-06-23 12:00:00
422,strategist-prod-usw2-eks-00,strategist,idle,prod-usw2-eks,2026-06-23 11:56:59,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.75}",2026-06-05 12:04:21,2026-06-23 12:00:00
423,cluster_manager-dr-use1-eks-00,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:58:16,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.25}",2026-05-28 07:16:48,2026-06-23 12:00:00
424,cluster_manager-prod-use2-eks-01,cluster_manager,degraded,prod-use2-eks,2026-06-23 11:55:24,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.8}",2026-06-21 10:05:53,2026-06-23 12:00:00
425,worker-dr-use1-eks-00,worker,active,dr-use1-eks,2026-06-23 11:58:47,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.82}",2026-05-29 02:51:06,2026-06-23 12:00:00
426,worker-staging-use2-eks-00,worker,idle,staging-use2-eks,2026-06-23 11:59:10,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.88}",2026-06-13 04:30:01,2026-06-23 12:00:00
427,worker-staging-use2-eks-01,worker,idle,staging-use2-eks,2026-06-23 11:54:14,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.14}",2026-06-09 09:02:20,2026-06-23 12:00:00
428,worker-staging-use2-eks-02,worker,degraded,staging-use2-eks,2026-06-23 11:56:21,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.58}",2026-05-29 22:11:41,2026-06-23 12:00:00
429,worker-prod-use2-eks-01,worker,idle,prod-use2-eks,2026-06-23 11:58:36,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.85}",2026-06-21 15:10:12,2026-06-23 12:00:00
430,worker-prod-usw2-eks-02,worker,degraded,prod-usw2-eks,2026-06-23 11:57:04,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.65}",2026-05-24 19:11:19,2026-06-23 12:00:00
431,worker-prod-use2-eks-03,worker,active,prod-use2-eks,2026-06-23 11:57:57,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.35}",2026-06-12 18:43:00,2026-06-23 12:00:00
432,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:52:39,"{""version"":""1.4.2"",""queue_depth"":6,""load"":0.99}",2026-06-06 18:40:30,2026-06-23 12:00:00
433,cluster_manager-prod-usw2-eks-00,cluster_manager,idle,prod-usw2-eks,2026-06-23 11:52:20,"{""version"":""1.4.2"",""queue_depth"":11,""load"":0.39}",2026-05-28 18:45:29,2026-06-23 12:00:00
434,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:53:10,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.56}",2026-06-06 13:32:36,2026-06-23 12:00:00
435,worker-prod-use2-eks-04,worker,degraded,prod-use2-eks,2026-06-23 11:54:28,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.52}",2026-06-01 04:36:17,2026-06-23 12:00:00
436,worker-prod-usw2-eks-02,worker,idle,prod-usw2-eks,2026-06-23 11:53:34,"{""version"":""1.4.2"",""queue_depth"":38,""load"":0.32}",2026-06-16 00:33:55,2026-06-23 12:00:00
437,worker-staging-use2-eks-03,worker,active,staging-use2-eks,2026-06-23 11:59:27,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.95}",2026-06-20 20:44:55,2026-06-23 12:00:00
438,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:50:10,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.93}",2026-05-30 09:32:35,2026-06-23 12:00:00
439,worker-prod-usw2-eks-02,worker,degraded,prod-usw2-eks,2026-06-23 11:51:40,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.4}",2026-05-26 01:11:57,2026-06-23 12:00:00
440,strategist-prod-use2-eks-00,strategist,degraded,prod-use2-eks,2026-06-23 11:51:49,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.18}",2026-06-17 15:06:28,2026-06-23 12:00:00
441,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:54:10,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.39}",2026-06-11 03:46:45,2026-06-23 12:00:00
442,worker-staging-use2-eks-01,worker,degraded,staging-use2-eks,2026-06-23 11:58:25,"{""version"":""1.4.2"",""queue_depth"":12,""load"":0.33}",2026-06-08 21:33:56,2026-06-23 12:00:00
443,worker-dr-use1-eks-04,worker,degraded,dr-use1-eks,2026-06-23 11:52:12,"{""version"":""1.4.2"",""queue_depth"":38,""load"":0.4}",2026-06-06 14:04:15,2026-06-23 12:00:00
444,worker-dr-use1-eks-00,worker,degraded,dr-use1-eks,2026-06-23 11:59:09,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.02}",2026-05-26 06:27:27,2026-06-23 12:00:00
445,cluster_manager-staging-use2-eks-00,cluster_manager,idle,staging-use2-eks,2026-06-23 11:53:57,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.35}",2026-05-31 06:32:45,2026-06-23 12:00:00
446,worker-prod-use2-eks-04,worker,active,prod-use2-eks,2026-06-23 11:50:02,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.84}",2026-06-13 15:24:38,2026-06-23 12:00:00
447,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:59:26,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.19}",2026-05-31 14:06:05,2026-06-23 12:00:00
448,worker-prod-usw2-eks-04,worker,active,prod-usw2-eks,2026-06-23 11:57:23,"{""version"":""1.4.2"",""queue_depth"":23,""load"":0.62}",2026-06-11 14:29:48,2026-06-23 12:00:00
449,worker-prod-usw2-eks-04,worker,active,prod-usw2-eks,2026-06-23 11:50:29,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.24}",2026-06-09 10:36:06,2026-06-23 12:00:00
450,worker-prod-usw2-eks-01,worker,active,prod-usw2-eks,2026-06-23 11:55:10,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.3}",2026-06-09 13:49:22,2026-06-23 12:00:00
451,cluster_manager-dr-use1-eks-00,cluster_manager,active,dr-use1-eks,2026-06-23 11:50:48,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.73}",2026-05-30 09:01:55,2026-06-23 12:00:00
452,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:52:02,"{""version"":""1.4.2"",""queue_depth"":3,""load"":0.08}",2026-06-15 18:30:55,2026-06-23 12:00:00
453,worker-prod-use2-eks-05,worker,active,prod-use2-eks,2026-06-23 11:51:20,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.45}",2026-05-31 03:04:34,2026-06-23 12:00:00
454,worker-dr-use1-eks-04,worker,active,dr-use1-eks,2026-06-23 11:56:23,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.66}",2026-05-31 17:51:37,2026-06-23 12:00:00
455,worker-staging-use2-eks-02,worker,degraded,staging-use2-eks,2026-06-23 11:50:17,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.65}",2026-06-08 13:44:16,2026-06-23 12:00:00
456,worker-staging-use2-eks-05,worker,degraded,staging-use2-eks,2026-06-23 11:51:30,"{""version"":""1.4.2"",""queue_depth"":24,""load"":0.51}",2026-06-09 11:44:52,2026-06-23 12:00:00
457,cluster_manager-staging-use2-eks-01,cluster_manager,idle,staging-use2-eks,2026-06-23 11:58:35,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.99}",2026-06-16 02:04:27,2026-06-23 12:00:00
458,strategist-prod-usw2-eks-00,strategist,degraded,prod-usw2-eks,2026-06-23 11:53:16,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.02}",2026-06-13 06:04:37,2026-06-23 12:00:00
459,worker-staging-use2-eks-04,worker,idle,staging-use2-eks,2026-06-23 11:52:16,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.04}",2026-06-12 21:13:01,2026-06-23 12:00:00
460,worker-prod-use2-eks-05,worker,degraded,prod-use2-eks,2026-06-23 11:58:46,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.96}",2026-06-03 16:50:25,2026-06-23 12:00:00
461,worker-dr-use1-eks-00,worker,degraded,dr-use1-eks,2026-06-23 11:53:20,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.37}",2026-06-05 21:46:57,2026-06-23 12:00:00
462,strategist-prod-usw2-eks-00,strategist,idle,prod-usw2-eks,2026-06-23 11:57:24,"{""version"":""1.4.2"",""queue_depth"":30,""load"":0.31}",2026-06-22 22:08:39,2026-06-23 12:00:00
463,cluster_manager-staging-use2-eks-01,cluster_manager,active,staging-use2-eks,2026-06-23 11:53:57,"{""version"":""1.4.2"",""queue_depth"":50,""load"":0.62}",2026-05-29 19:19:00,2026-06-23 12:00:00
464,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:59:17,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.37}",2026-06-08 12:13:26,2026-06-23 12:00:00
465,cluster_manager-prod-usw2-eks-01,cluster_manager,degraded,prod-usw2-eks,2026-06-23 11:51:55,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.04}",2026-06-10 23:10:37,2026-06-23 12:00:00
466,worker-prod-use2-eks-01,worker,active,prod-use2-eks,2026-06-23 11:57:31,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.74}",2026-06-09 09:39:08,2026-06-23 12:00:00
467,cluster_manager-prod-usw2-eks-01,cluster_manager,active,prod-usw2-eks,2026-06-23 11:53:24,"{""version"":""1.4.2"",""queue_depth"":7,""load"":0.43}",2026-06-06 02:56:29,2026-06-23 12:00:00
468,cluster_manager-prod-use2-eks-01,cluster_manager,active,prod-use2-eks,2026-06-23 11:59:38,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.87}",2026-05-30 02:23:57,2026-06-23 12:00:00
469,worker-staging-use2-eks-04,worker,idle,staging-use2-eks,2026-06-23 11:56:13,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.98}",2026-06-13 19:23:45,2026-06-23 12:00:00
470,worker-staging-use2-eks-01,worker,active,staging-use2-eks,2026-06-23 11:58:17,"{""version"":""1.4.2"",""queue_depth"":35,""load"":0.29}",2026-05-27 14:07:07,2026-06-23 12:00:00
471,worker-dr-use1-eks-03,worker,idle,dr-use1-eks,2026-06-23 11:56:46,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.21}",2026-06-22 23:49:13,2026-06-23 12:00:00
472,cluster_manager-prod-usw2-eks-00,cluster_manager,active,prod-usw2-eks,2026-06-23 11:57:58,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.11}",2026-06-02 13:44:24,2026-06-23 12:00:00
473,cluster_manager-prod-use2-eks-00,cluster_manager,active,prod-use2-eks,2026-06-23 11:50:44,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.91}",2026-06-18 00:44:10,2026-06-23 12:00:00
474,cluster_manager-dr-use1-eks-01,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:51:56,"{""version"":""1.4.2"",""queue_depth"":38,""load"":0.39}",2026-06-04 11:32:38,2026-06-23 12:00:00
475,strategist-staging-use2-eks-00,strategist,idle,staging-use2-eks,2026-06-23 11:57:16,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.25}",2026-06-08 13:47:32,2026-06-23 12:00:00
476,worker-staging-use2-eks-00,worker,idle,staging-use2-eks,2026-06-23 11:56:08,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.65}",2026-06-05 11:23:55,2026-06-23 12:00:00
477,worker-prod-usw2-eks-05,worker,idle,prod-usw2-eks,2026-06-23 11:53:39,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.52}",2026-06-07 08:14:48,2026-06-23 12:00:00
478,worker-dr-use1-eks-03,worker,active,dr-use1-eks,2026-06-23 11:54:28,"{""version"":""1.4.2"",""queue_depth"":29,""load"":0.7}",2026-05-27 10:55:29,2026-06-23 12:00:00
479,worker-prod-usw2-eks-03,worker,active,prod-usw2-eks,2026-06-23 11:57:47,"{""version"":""1.4.2"",""queue_depth"":16,""load"":0.96}",2026-06-06 09:17:08,2026-06-23 12:00:00
480,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:58:26,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.06}",2026-06-06 10:59:50,2026-06-23 12:00:00
481,worker-prod-use2-eks-04,worker,active,prod-use2-eks,2026-06-23 11:57:42,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.82}",2026-06-22 17:02:37,2026-06-23 12:00:00
482,strategist-prod-use2-eks-00,strategist,active,prod-use2-eks,2026-06-23 11:51:48,"{""version"":""1.4.2"",""queue_depth"":27,""load"":0.92}",2026-05-26 22:01:13,2026-06-23 12:00:00
483,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:51:43,"{""version"":""1.4.2"",""queue_depth"":15,""load"":0.56}",2026-06-19 09:01:10,2026-06-23 12:00:00
484,cluster_manager-dr-use1-eks-00,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:52:39,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.84}",2026-05-30 12:35:57,2026-06-23 12:00:00
485,cluster_manager-staging-use2-eks-00,cluster_manager,active,staging-use2-eks,2026-06-23 11:59:14,"{""version"":""1.4.2"",""queue_depth"":1,""load"":0.8}",2026-06-15 05:02:36,2026-06-23 12:00:00
486,worker-prod-use2-eks-01,worker,active,prod-use2-eks,2026-06-23 11:59:24,"{""version"":""1.4.2"",""queue_depth"":32,""load"":0.53}",2026-05-27 13:51:33,2026-06-23 12:00:00
487,strategist-prod-use2-eks-00,strategist,active,prod-use2-eks,2026-06-23 11:59:34,"{""version"":""1.4.2"",""queue_depth"":41,""load"":0.03}",2026-06-20 23:26:08,2026-06-23 12:00:00
488,worker-staging-use2-eks-04,worker,degraded,staging-use2-eks,2026-06-23 11:59:12,"{""version"":""1.4.2"",""queue_depth"":44,""load"":0.09}",2026-06-14 17:39:04,2026-06-23 12:00:00
489,worker-prod-usw2-eks-02,worker,idle,prod-usw2-eks,2026-06-23 11:51:47,"{""version"":""1.4.2"",""queue_depth"":40,""load"":0.06}",2026-06-04 02:58:30,2026-06-23 12:00:00
490,worker-prod-usw2-eks-00,worker,active,prod-usw2-eks,2026-06-23 11:53:14,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.23}",2026-06-16 23:38:56,2026-06-23 12:00:00
491,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:53:34,"{""version"":""1.4.2"",""queue_depth"":8,""load"":0.24}",2026-06-05 20:28:03,2026-06-23 12:00:00
492,cluster_manager-dr-use1-eks-00,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:57:32,"{""version"":""1.4.2"",""queue_depth"":25,""load"":0.08}",2026-06-03 19:17:27,2026-06-23 12:00:00
493,strategist-prod-usw2-eks-00,strategist,active,prod-usw2-eks,2026-06-23 11:50:27,"{""version"":""1.4.2"",""queue_depth"":47,""load"":0.27}",2026-06-09 02:58:03,2026-06-23 12:00:00
494,worker-prod-use2-eks-04,worker,active,prod-use2-eks,2026-06-23 11:58:17,"{""version"":""1.4.2"",""queue_depth"":0,""load"":0.9}",2026-06-17 03:15:41,2026-06-23 12:00:00
495,worker-dr-use1-eks-05,worker,active,dr-use1-eks,2026-06-23 11:56:20,"{""version"":""1.4.2"",""queue_depth"":49,""load"":0.95}",2026-06-22 15:23:09,2026-06-23 12:00:00
496,strategist-staging-use2-eks-00,strategist,idle,staging-use2-eks,2026-06-23 11:54:01,"{""version"":""1.4.2"",""queue_depth"":19,""load"":0.59}",2026-06-06 05:33:44,2026-06-23 12:00:00
497,worker-prod-use2-eks-02,worker,idle,prod-use2-eks,2026-06-23 11:56:23,"{""version"":""1.4.2"",""queue_depth"":25,""load"":0.23}",2026-05-24 21:48:07,2026-06-23 12:00:00
498,cluster_manager-staging-use2-eks-01,cluster_manager,active,staging-use2-eks,2026-06-23 11:59:48,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.85}",2026-06-04 01:39:20,2026-06-23 12:00:00
499,worker-prod-usw2-eks-00,worker,active,prod-usw2-eks,2026-06-23 11:57:00,"{""version"":""1.4.2"",""queue_depth"":18,""load"":0.13}",2026-06-22 14:11:14,2026-06-23 12:00:00
500,worker-dr-use1-eks-05,worker,degraded,dr-use1-eks,2026-06-23 11:59:31,"{""version"":""1.4.2"",""queue_depth"":46,""load"":0.58}",2026-06-12 15:23:33,2026-06-23 12:00:00
501,worker-dr-use1-eks-04,worker,idle,dr-use1-eks,2026-06-23 11:57:26,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.61}",2026-06-01 15:08:46,2026-06-23 12:00:00
502,worker-staging-use2-eks-02,worker,idle,staging-use2-eks,2026-06-23 11:50:10,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.37}",2026-06-04 11:59:22,2026-06-23 12:00:00
503,cluster_manager-dr-use1-eks-01,cluster_manager,degraded,dr-use1-eks,2026-06-23 11:53:07,"{""version"":""1.4.2"",""queue_depth"":14,""load"":0.04}",2026-06-12 19:23:23,2026-06-23 12:00:00
504,worker-staging-use2-eks-03,worker,degraded,staging-use2-eks,2026-06-23 11:51:36,"{""version"":""1.4.2"",""queue_depth"":20,""load"":0.63}",2026-06-01 23:25:18,2026-06-23 12:00:00
505,cluster_manager-dr-use1-eks-00,cluster_manager,active,dr-use1-eks,2026-06-23 11:51:43,"{""version"":""1.4.2"",""queue_depth"":17,""load"":0.64}",2026-06-03 10:54:46,2026-06-23 12:00:00
506,worker-prod-usw2-eks-02,worker,active,prod-usw2-eks,2026-06-23 11:51:24,"{""version"":""1.4.2"",""queue_depth"":26,""load"":0.89}",2026-06-09 19:39:38,2026-06-23 12:00:00
507,strategist-prod-use2-eks-00,strategist,degraded,prod-use2-eks,2026-06-23 11:53:12,"{""version"":""1.4.2"",""queue_depth"":4,""load"":0.72}",2026-06-12 22:52:33,2026-06-23 12:00:00
508,strategist-dr-use1-eks-00,strategist,degraded,dr-use1-eks,2026-06-23 11:52:23,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.11}",2026-06-04 00:34:40,2026-06-23 12:00:00
509,worker-prod-use2-eks-05,worker,degraded,prod-use2-eks,2026-06-23 11:55:33,"{""version"":""1.4.2"",""queue_depth"":5,""load"":0.1}",2026-06-15 21:42:50,2026-06-23 12:00:00
510,cluster_manager-dr-use1-eks-01,cluster_manager,active,dr-use1-eks,2026-06-23 11:52:59,"{""version"":""1.4.2"",""queue_depth"":48,""load"":0.13}",2026-06-10 12:17:08,2026-06-23 12:00:00
511,worker-staging-use2-eks-01,worker,degraded,staging-use2-eks,2026-06-23 11:53:12,"{""version"":""1.4.2"",""queue_depth"":39,""load"":0.1}",2026-06-12 13:22:07,2026-06-23 12:00:00
512,worker-staging-use2-eks-02,worker,active,staging-use2-eks,2026-06-23 11:56:15,"{""version"":""1.4.2"",""queue_depth"":10,""load"":0.23}",2026-06-16 19:15:54,2026-06-23 12:00:00
513,cluster_manager-prod-use2-eks-01,cluster_manager,degraded,prod-use2-eks,2026-06-23 11:55:28,"{""version"":""1.4.2"",""queue_depth"":28,""load"":0.02}",2026-06-07 10:44:19,2026-06-23 12:00:00
514,worker-staging-use2-eks-04,worker,active,staging-use2-eks,2026-06-23 11:59:50,"{""version"":""1.4.2"",""queue_depth"":31,""load"":0.95}",2026-06-09 22:16:27,2026-06-23 12:00:00
515,worker-prod-use2-eks-05,worker,idle,prod-use2-eks,2026-06-23 11:55:48,"{""version"":""1.4.2"",""queue_depth"":33,""load"":0.72}",2026-06-19 03:39:37,2026-06-23 12:00:00
516,worker-staging-use2-eks-02,worker,degraded,staging-use2-eks,2026-06-23 11:54:21,"{""version"":""1.4.2"",""queue_depth"":42,""load"":0.48}",2026-06-05 15:41:33,2026-06-23 12:00:00
517,worker-dr-use1-eks-02,worker,active,dr-use1-eks,2026-06-23 11:53:35,"{""version"":""1.4.2"",""queue_depth"":43,""load"":0.62}",2026-06-13 05:12:45,2026-06-23 12:00:00
